STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
GA,Upson               ,32.7329,-84.2184,0.42,7.0,Arson,2450036.5,1200,2450036.5,1232
WY,9,42.43916667,-105.58833333,2.0,1.0,Lightning,2452848.5,1600,2452848.5,2200
GA,Webster,32.0131,-84.5197,0.63,5.0,Debris Burning,2451617.5,1420,2451617.5,1420
GA,Bartow,34.2587,-84.8816,0.14,7.0,Arson,2451773.5,1200,2451773.5,1200
MS,Wayne,31.59895548,-88.70119147,3.0,5.0,Debris Burning,2449442.5,1715,2449442.5,1805
WA,37,47.06055556,-121.14027778,0.1,1.0,Lightning,2452133.5,1705,2452133.5,2325
MS,Jefferson Davis,31.5906432,-89.75359139,1.0,5.0,Debris Burning,2449321.5,1650,2449321.5,1710
GA,Butts,33.2299,-83.8716,0.55,5.0,Debris Burning,2452047.5,2008,2452047.5,2008
ID,7,42.59694444,-111.67,0.5,1.0,Lightning,2451795.5,1130,2451797.5,1530
GA,Wheeler             ,32.0468,-82.6396,0.43,5.0,Debris Burning,2448708.5,0950,2448708.5,1035
MT,63,46.83333333,-114.24277778,2.0,1.0,Lightning,2451727.5,1345,2451733.5,1700
CA,17,38.91888889,-120.06694444,2.0,9.0,Miscellaneous,2452822.5,0600,2452822.5,0730
GA,Laurens,32.4411,-83.0057,0.31,5.0,Debris Burning,2451948.5,1341,2451948.5,1341
NV,Lander,40.3852,-116.9376,4.0,1.0,Lightning,2451408.5,1920,2451410.5,1630
GA,Brantley,31.1381,-81.918,2.63,5.0,Debris Burning,2452030.5,1825,2452030.5,1825
MS,Forrest,30.98880222,-89.33365466,33.0,7.0,Arson,2448970.5,1030,2448970.5,1204
MS,Lafayette,34.19622269,-89.53379657,3.0,7.0,Arson,2449191.5,1555,2449191.5,1725
CA,El Dorado,38.664081,-120.93855,0.1,9.0,Miscellaneous,2451840.5,1758,2451840.5,1810
MS,Holmes,32.99432431,-90.12035358,6.0,7.0,Arson,2450166.5,0000,2450166.5,0115
NM,39,36.93388889,-107.33444444,0.1,1.0,Lightning,2452473.5,1314,2452473.5,1646
MS,Benton,34.85004028,-89.09610597,2.0,5.0,Debris Burning,2450497.5,1715,2450497.5,1800
OK,Pushmataha,34.16550023,-95.5269012,3.0,13.0,Missing/Undefined,2450136.5,1324,2450136.5,1445
GA,Laurens,32.5268,-82.8644,0.01,8.0,Children,2452108.5,1726,2452108.5,1726
CA,Placer,39.030881,-120.840469,0.1,7.0,Arson,2451985.5,1344,2451985.5,1406
MI,Houghton,46.71562594,-88.68888676,0.2,4.0,Campfire,2448793.5,1900,2448795.5,1100
WV,Mingo,37.87512441,-82.3569376,7.0,5.0,Debris Burning,2452203.5,1730,2452203.5,1730
AZ,Coconino,35.66872212,-112.75921309,3.0,13.0,Missing/Undefined,2449567.5,1114,2449567.5,1900
GA,Terrell,31.6188,-84.3168,5.59,5.0,Debris Burning,2452330.5,1635,2452330.5,1635
MS,Holmes,33.21949676,-90.13262664,5.0,5.0,Debris Burning,2450001.5,1258,2450001.5,1410
GA,Echols,30.7442,-83.1138,1.76,5.0,Debris Burning,2451892.5,1525,2451892.5,1525
MS,Jefferson Davis,31.55586816,-89.74392083,8.0,7.0,Arson,2451253.5,1845,2451253.5,1953
GA,Laurens             ,32.3726,-83.0456,0.52,5.0,Debris Burning,2449430.5,1005,2449430.5,1224
GA,Emanuel             ,32.5952,-82.2966,0.75,5.0,Debris Burning,2450448.5,1310,2450448.5,1332
GA,Coweta              ,33.453,-84.8954,0.01,9.0,Miscellaneous,2450137.5,1000,2450137.5,1039
WV,Mason,38.64876925,-82.13361968,1.0,5.0,Debris Burning,2450500.5,1227,2450500.5,1227
GA,Camden              ,31.0523,-81.7388,0.1,9.0,Miscellaneous,2450699.5,0418,2450699.5,0430
MS,Union,34.55678465,-89.02722841,5.0,5.0,Debris Burning,2450200.5,1510,2450200.5,1620
GA,Dodge,32.184,-83.1451,5.51,5.0,Debris Burning,2451903.5,1430,2451903.5,1430
NY,ERIE,42.91183567,-78.67708736,0.1,8.0,Children,2452821.5,0741,2452821.5,0741
MS,Marion,31.30126089,-89.92314294,10.0,7.0,Arson,2449040.5,1352,2449040.5,1450
ID,31,42.21166667,-114.27333333,0.1,4.0,Campfire,2452475.5,1040,2452475.5,1130
GA,Elbert              ,34.1209,-82.8548,0.01,8.0,Children,2450098.5,1220,2450098.5,1250
MS,Lawrence,31.35249673,-90.20335968,1.0,7.0,Arson,2449921.5,1700,2449921.5,1800
GA,Chattooga,34.4302,-85.4011,2.8,5.0,Debris Burning,2452382.5,1557,2452382.5,1557
WV,Hampshire,39.33015269,-78.41755915,2.0,2.0,Equipment Use,2448642.5,1145,2448642.5,1145
GA,Taylor              ,32.5101,-84.4005,2.38,5.0,Debris Burning,2450555.5,1705,2450555.5,1855
MS,Lincoln,31.51921893,-90.48216414,21.0,7.0,Arson,2450182.5,1553,2450182.5,1823
MS,Oktibbeha,33.36720703,-88.95190016,7.0,7.0,Arson,2451496.5,1241,2451496.5,1400
AZ,5,35.36833333,-111.63444444,0.1,1.0,Lightning,2452083.5,1532,2452083.5,1743
KY,125,37.13861111,-84.21472222,33.0,7.0,Arson,2451995.5,1500,2451996.5,1300
MI,069,44.16666667,-83.73333333,12.0,5.0,Debris Burning,2449818.5,1400,2449818.5,1730
CA,Shasta,40.701981,-122.269539,0.1,7.0,Arson,2451811.5,1601,2451811.5,1615
GA,White               ,34.584,-83.7213,0.16,5.0,Debris Burning,2448660.5,1155,2448660.5,1212
AZ,Pima,32.07244618,-110.95263942,5.0,8.0,Children,2450234.5,1244,2450235.5,0000
GA,Burke               ,33.1607,-82.0311,1.0,7.0,Arson,2450650.5,2310,2450651.5,0050
OR,19,43.24277778,-122.57888889,0.1,1.0,Lightning,2452123.5,1732,2452123.5,1800
WV,Logan,37.78794315,-81.97718795,207.0,7.0,Arson,2449660.5,1930,2449661.5,1930
NY,RENSSELAER,42.75275656,-73.62313534,0.1,9.0,Miscellaneous,2452419.5,2126,2452419.5,2126
GA,Pierce              ,31.2581,-82.2174,1.36,3.0,Smoking,2448642.5,1540,2448642.5,1637
MS,Jefferson Davis,31.60411476,-89.84284479,25.0,5.0,Debris Burning,2448694.5,1425,2448694.5,1540
ME,Penobscot,46.23333328,-68.58333538,0.1,1.0,Lightning,2449168.5,1150,2449168.5,1430
GA,Taylor,32.5273,-84.4209,9.46,7.0,Arson,2451946.5,1045,2451946.5,1045
GA,Gwinnett,33.8299,-84.0549,0.29,8.0,Children,2451710.5,1525,2451710.5,1525
GA,Brooks              ,30.8986,-83.5771,59.34,7.0,Arson,2450982.5,0600,2450982.5,1030
CO,Garfield,39.5166,-107.934,0.1,1.0,Lightning,2451741.5,2025,2451741.5,2235
CA,San Luis Obispo,35.433039,-120.60255,2.0,2.0,Equipment Use,2451390.5,1606,2451390.5,1700
AZ,5,34.33666667,-110.97666667,0.1,4.0,Campfire,2450958.5,1508,2450958.5,1547
ME,Penobscot,44.93333446,-68.9833301,4.0,5.0,Debris Burning,2448748.5,1400,2448748.5,1430
WI,Chippewa,45.0938172,-91.20433441,4.2,5.0,Debris Burning,2448717.5,1556,2448717.5,1653
CA,Tehama,40.236819,-122.171311,0.3,2.0,Equipment Use,2451104.5,0418,2451104.5,0455
WI,Waupaca,44.66091114,-88.98437546,0.01,9.0,Miscellaneous,2450386.5,0630,2450386.5,0652
CA,Lake,38.670681,-122.622689,8.0,2.0,Equipment Use,2452136.5,1728,2452136.5,1731
MS,Benton,34.93389189,-89.1337198,1.0,5.0,Debris Burning,2449813.5,2045,2449813.5,2255
GA,Twiggs,32.5441,-83.4271,0.15,5.0,Debris Burning,2452362.5,1401,2452362.5,1401
NY,CLINTON,44.51069768,-73.61734702,1.08,9.0,Miscellaneous,2452757.5,1527,2452757.5,1527
WI,Columbia,43.50078157,-89.35241477,0.1,2.0,Equipment Use,2449063.5,1720,2449063.5,1740
GA,Mitchell,31.1559,-84.1554,3.0,6.0,Railroad,2452435.5,1422,2452435.5,1422
GA,Tattnall            ,32.2009,-82.1148,1.53,7.0,Arson,2448702.5,1710,2448702.5,1840
AZ,5,34.455,-111.33666667,0.2,4.0,Campfire,2451357.5,1048,2451357.5,1300
CO,13,40.105,-105.325,0.1,9.0,Miscellaneous,2450872.5,2155,2450872.5,2300
GA,Burke               ,33.1437,-82.2149,11.19,5.0,Debris Burning,2450155.5,1155,2450155.5,1350
CA,Kern,35.441439,-119.759622,0.1,9.0,Miscellaneous,2451707.5,1639,2451707.5,1639
GA,Fulton              ,33.5387,-84.691,4.69,8.0,Children,2450180.5,1620,2450180.5,1835
GA,Brooks,30.87889695,-83.37657995,0.27,5.0,Debris Burning,2452511.5,1503,2452511.5,1503
PA,LEHIGH,40.7325,-75.76388889,0.25,4.0,Campfire,2452501.5,1738,2452505.5,1738
NV,Lincoln,37.8066,-114.3142,0.1,1.0,Lightning,2452156.5,1229,2452156.5,1303
NM,San Juan,36.8525,-107.6462,0.1,1.0,Lightning,2451781.5,1400,2451781.5,1700
NV,Pershing,40.4516,-118.0762,1.0,1.0,Lightning,2452128.5,1759,2452151.5,1857
WI,Waushara,44.04579444,-89.37282288,1.5,9.0,Miscellaneous,2449653.5,2022,2449653.5,2121
OR,65,45.18444444,-121.38444444,0.3,4.0,Campfire,2451713.5,0800,2451713.5,1300
GA,Dade,34.6874,-85.5087,0.87,5.0,Debris Burning,2451947.5,2053,2451947.5,2053
OR,Clackamas,45.3979,-122.0173,0.1,4.0,Campfire,2452162.5,1245,2452162.5,1301
MS,Harrison,30.49151544,-89.06039051,45.0,9.0,Miscellaneous,2450269.5,1520,2450269.5,1800
CO,Rio Blanco,39.8783,-108.4695,0.1,1.0,Lightning,2452872.5,1822,2452875.5,0900
GA,Walton              ,33.6412,-83.7265,1.33,9.0,Miscellaneous,2449259.5,1450,2449259.5,1622
NV,Humboldt,40.7632,-117.424,0.1,1.0,Lightning,2451742.5,1730,2451742.5,1730
OR,Lake,43.3457,-120.3636,0.1,1.0,Lightning,2452057.5,0930,2452057.5,1200
WV,Mingo,37.63903963,-82.06758425,29.0,7.0,Arson,2450899.5,1413,2450900.5,1413
NY,SUFFOLK,40.80403402,-73.28074699,1.91,7.0,Arson,2452381.5,1745,2452381.5,1745
GA,Laurens,32.3554,-83.005,0.11,5.0,Debris Burning,2451834.5,1431,2451834.5,1431
MS,Marion,31.39207169,-89.69592758,45.0,7.0,Arson,2450468.5,1451,2450468.5,1733
MT,29,47.45166667,-113.40055556,0.1,1.0,Lightning,2451418.5,1400,2451418.5,1415
CA,Madera,37.352239,-119.734689,0.5,9.0,Miscellaneous,2452456.5,1827,2452456.5,2026
AZ,25,34.79944444,-111.86277778,0.1,1.0,Lightning,2452092.5,1545,2452092.5,1640
GA,Warren,33.41078634,-82.54863628,0.19,5.0,Debris Burning,2452496.5,2130,2452496.5,2130
GA,Newton,33.5384,-83.9116,0.3,5.0,Debris Burning,2452246.5,1410,2452246.5,1410
NY,ORANGE,41.29656563,-74.18441444,2.0,9.0,Miscellaneous,2452398.5,0824,2452398.5,0824
AZ,Pinal,32.94383902,-111.87410468,0.75,3.0,Smoking,2450323.5,1643,2450323.5,1900
GA,Laurens             ,32.5097,-83.0873,38.1,5.0,Debris Burning,2449498.5,1220,2449498.5,1336
AZ,5,34.45027778,-111.32083333,0.2,1.0,Lightning,2452089.5,1352,2452089.5,1500
GA,Ware,31.0183,-82.5371,309.0,5.0,Debris Burning,2451730.5,1335,2451730.5,1335
OK,Delaware,36.37160096,-94.94390101,2.0,13.0,Missing/Undefined,2449788.5,1630,2449788.5,1740
GA,Muscogee            ,32.5789,-84.9892,1.36,1.0,Lightning,2449878.5,2000,2449878.5,2056
GA,Charlton,30.3668,-82.1601,0.24,5.0,Debris Burning,2451895.5,1459,2451895.5,1459
CA,Butte,39.969969,-121.705131,1.5,7.0,Arson,2452852.5,0530,2452853.5,1000
MS,Carroll,33.52540528,-89.92254155,1.0,5.0,Debris Burning,2450151.5,1519,2450151.5,1554
GA,Brantley            ,31.2067,-82.1376,5.68,5.0,Debris Burning,2449091.5,1300,2449091.5,1400
TN,139,35.08111111,-84.49361111,0.1,3.0,Smoking,2452902.5,1232,2452902.5,1345
MS,Marion,31.15112395,-89.7398973,1.0,7.0,Arson,2451204.5,2019,2451204.5,2102
MS,Forrest,30.97327338,-89.33917777,1.0,5.0,Debris Burning,2451233.5,1312,2451233.5,1330
OK,Delaware,36.47309855,-94.9083023,2.0,13.0,Missing/Undefined,2448686.5,2145,2448686.5,2330
MS,Holmes,33.01218443,-90.00384762,1.0,5.0,Debris Burning,2450710.5,1413,2450710.5,1435
CO,13,40.08361111,-105.41888889,0.1,1.0,Lightning,2451759.5,0730,2451759.5,0830
GA,Bulloch             ,32.475,-81.6683,2.87,5.0,Debris Burning,2449101.5,1830,2449101.5,1932
GA,Schley              ,32.2187,-84.1974,0.07,2.0,Equipment Use,2449596.5,1400,2449596.5,1600
GA,Upson,32.9729,-84.1781,3.15,5.0,Debris Burning,2452341.5,1430,2452341.5,1430
GA,Fulton              ,33.5558,-84.5475,0.53,5.0,Debris Burning,2450145.5,1115,2450145.5,1247
UT,Kane,37.20616,-112.67681,0.1,1.0,Lightning,2452138.5,1700,2452138.5,2030
WV,Preston,39.4624215,-79.86215151,0.1,5.0,Debris Burning,2449796.5,1325,2449796.5,1325
NY,ERIE,42.91612265,-78.75418543,0.1,3.0,Smoking,2452931.5,0857,2452931.5,0857
GA,Lee                 ,31.7558,-83.9955,3.19,7.0,Arson,2449801.5,1505,2449801.5,1800
GA,Hall                ,34.1212,-83.9512,0.69,5.0,Debris Burning,2450541.5,1930,2450541.5,2135
GA,Toombs              ,32.2523,-82.236,0.4,7.0,Arson,2450186.5,0250,2450186.5,0401
GA,Ben Hill            ,31.7041,-83.1716,0.03,9.0,Miscellaneous,2449617.5,1222,2449617.5,1245
GA,McIntosh            ,31.4979,-81.4349,1.0,5.0,Debris Burning,2449122.5,1330,2449122.5,1625
GA,Floyd,34.3102,-85.3166,4.49,7.0,Arson,2452019.5,1330,2452019.5,1330
OK,Adair,35.83470169,-94.78109746,15.0,13.0,Missing/Undefined,2450146.5,1900,2450146.5,2150
OK,McCurtain,34.07849894,-94.95570385,7.0,13.0,Missing/Undefined,2449416.5,0820,2449416.5,1110
OR,19,43.135,-122.34694444,1.0,1.0,Lightning,2452887.5,1325,2452887.5,2100
NY,RICHMOND,40.56015195,-74.10153587,0.1,9.0,Miscellaneous,2452460.5,1057,2452460.5,1057
WV,Berkeley,39.39908764,-78.14008184,0.5,7.0,Arson,2452341.5,1648,2452341.5,1648
OK,McCurtain,33.99079854,-94.64199822,0.6,13.0,Missing/Undefined,2449078.5,1325,2449078.5,1410
WI,Marinette,45.19752514,-88.01728808,1.4,5.0,Debris Burning,2450233.5,1830,2450233.5,1908
WV,Mingo,37.63255043,-81.98793315,1.0,7.0,Arson,2450387.5,1855,2450387.5,1855
MS,Amite,31.26611944,-90.87292534,1.0,5.0,Debris Burning,2450853.5,1635,2450853.5,1737
NY,RICHMOND,40.58960944,-74.0794329,0.1,9.0,Miscellaneous,2452481.5,1342,2452481.5,1342
GA,Haralson            ,33.7103,-85.3292,0.1,5.0,Debris Burning,2450209.5,1350,2450209.5,1445
MT,Powder River,45.4478,-105.1616,5.0,1.0,Lightning,2451703.5,1600,2451703.5,2000
GA,Turner              ,31.6357,-83.7144,3.49,5.0,Debris Burning,2449502.5,2100,2449502.5,2150
MS,Leake,32.77399752,-89.65193874,8.0,7.0,Arson,2449752.5,1516,2449752.5,1630
MS,Rankin,32.0552177,-89.99952219,3.0,7.0,Arson,2449773.5,1105,2449773.5,1225
GA,Macon               ,32.3044,-84.1773,0.25,7.0,Arson,2449212.5,1731,2449212.5,1842
MS,Prentiss,34.65846666,-88.3718421,1.0,7.0,Arson,2451435.5,0130,2451435.5,0215
WI,Portage,44.42678514,-89.51596732,0.01,5.0,Debris Burning,2449912.5,1330,2449912.5,1350
GA,Forsyth             ,34.087,-84.1784,5.78,5.0,Debris Burning,2450543.5,0220,2450543.5,0449
MS,Madison,32.77200272,-89.93253185,32.0,7.0,Arson,2450012.5,1330,2450012.5,1540
MT,Phillips,48.255,-108.7268,2.5,1.0,Lightning,2451381.5,1432,2451382.5,0948
AZ,11,33.56722222,-109.35222222,0.2,1.0,Lightning,2451329.5,1203,2451329.5,1730
GA,Lumpkin             ,34.5498,-84.0744,0.1,5.0,Debris Burning,2450184.5,1425,2450184.5,1445
GA,Spalding            ,33.2643,-84.1986,3.24,3.0,Smoking,2448685.5,1510,2448685.5,1537
CO,51,38.84972222,-107.12055556,0.1,4.0,Campfire,2452837.5,1500,2452837.5,1510
GA,McDuffie            ,33.4351,-82.4606,1.6,5.0,Debris Burning,2449010.5,1400,2449010.5,1501
SC,19,33.01694444,-79.63583333,2.0,7.0,Arson,2451685.5,1700,2451685.5,1755
CA,Siskiyou,41.765439,-122.642269,0.1,7.0,Arson,2452427.5,1931,2452427.5,1955
OK,Le Flore,34.8482023,-95.03330226,60.0,13.0,Missing/Undefined,2448682.5,1452,2448682.5,1830
GA,Lowndes,30.7786,-83.4183,0.95,5.0,Debris Burning,2451915.5,1430,2451915.5,1430
GA,Clinch,31.0184,-82.8563,0.75,1.0,Lightning,2451709.5,1220,2451709.5,1220
WI,Richland,43.54106319,-90.35824617,1.6,5.0,Debris Burning,2450165.5,1618,2450165.5,1659
GA,Pierce,31.3267,-82.2173,1.59,6.0,Railroad,2451935.5,1340,2451935.5,1340
GA,Telfair             ,31.9783,-82.982,0.22,7.0,Arson,2449397.5,1635,2449397.5,1714
GA,Fayette             ,33.3843,-84.4853,0.99,8.0,Children,2450138.5,1525,2450138.5,1612
MS,Jackson,30.53641178,-88.64994172,10.0,7.0,Arson,2448711.5,2045,2448711.5,2200
GA,Laurens             ,32.5611,-82.824,2.51,2.0,Equipment Use,2450127.5,1510,2450127.5,1620
GA,Jones,33.0583,-83.403,5.73,1.0,Lightning,2452434.5,1620,2452434.5,1620
GA,Chatham             ,32.0977,-81.1665,31.8,7.0,Arson,2449410.5,0800,2449410.5,1405
NY,ORANGE,41.38681117,-74.2297118,0.1,9.0,Miscellaneous,2452228.5,1753,2452228.5,1753
NY,HAMILTON,43.69729331,-74.23853303,0.88,1.0,Lightning,2452855.5,1030,2452855.5,1030
GA,Haralson            ,33.8645,-85.2695,0.1,7.0,Arson,2449316.5,1830,2449316.5,1930
GA,Telfair,31.8411,-82.8403,0.01,7.0,Arson,2451928.5,1508,2451928.5,1508
MS,Leake,32.61014167,-89.34974098,18.0,7.0,Arson,2450145.5,1406,2450145.5,1605
CA,Humboldt,40.0999,-124.0528,0.3,1.0,Lightning,2452885.5,2100,2452898.5,0800
CO,109,37.89,-106.56055556,0.1,1.0,Lightning,2452846.5,1345,2452848.5,1355
GA,Montgomery          ,32.0981,-82.4581,3.26,2.0,Equipment Use,2450425.5,1224,2450425.5,1332
WY,Uinta,41.3947,-110.5754,0.1,6.0,Railroad,2451409.5,1800,2451409.5,2030
GA,Emanuel,32.458,-82.2966,0.01,5.0,Debris Burning,2452257.5,1319,2452257.5,1319
ID,49,46.06166667,-115.665,0.1,1.0,Lightning,2452169.5,0840,2452169.5,1630
CA,Placer,38.964281,-121.01705,1.0,2.0,Equipment Use,2451033.5,1754,2451033.5,1800
MS,Neshoba,32.9090263,-89.13936776,13.0,7.0,Arson,2451412.5,1250,2451412.5,1430
OR,Jackson,44.8271,-120.3897,7076.0,1.0,Lightning,2452102.5,1100,2452110.5,2000
AL,Winston,34.136995,-87.523425,19.0,5.0,Debris Burning,2452723.5,1105,2452723.5,1700
AZ,17,34.32972222,-110.73555556,0.1,4.0,Campfire,2451315.5,1200,2451315.5,1600
GA,Stephens            ,34.5153,-83.356,0.16,9.0,Miscellaneous,2450078.5,1100,2450078.5,1145
WV,Summers,37.72734405,-80.81548189,8.0,5.0,Debris Burning,2451641.5,1955,2451641.5,1955
GA,Lamar,33.0414,-84.1169,0.5,7.0,Arson,2452341.5,1540,2452341.5,1540
GA,Troup,33.1616,-84.9338,2.5,5.0,Debris Burning,2452387.5,1740,2452387.5,1740
MS,Tishomingo,34.83980383,-88.19157604,1.0,7.0,Arson,2449192.5,0620,2449192.5,0745
SC,19,33.18527778,-79.43555556,4.0,9.0,Miscellaneous,2451577.5,1300,2451577.5,1430
GA,Bartow              ,34.2072,-84.7778,0.09,7.0,Arson,2449374.5,1535,2449374.5,1556
MS,Walthall,31.14557262,-90.04225258,11.0,5.0,Debris Burning,2449408.5,1415,2449408.5,1505
MT,059,46.26416667,-110.39694444,0.1,1.0,Lightning,2452862.5,1710,2452862.5,2030
WV,Jefferson,39.27526882,-77.83662966,7.0,2.0,Equipment Use,2452221.5,1310,2452221.5,1310
GA,Walton,33.6583,-83.6443,0.05,5.0,Debris Burning,2452211.5,1423,2452211.5,1423
GA,White,34.7039,-83.6582,1.91,5.0,Debris Burning,2451850.5,1539,2451850.5,1539
MI,Marquette,46.32583566,-87.35576516,0.5,8.0,Children,2449462.5,1645,2449462.5,1800
GA,Forsyth             ,34.1556,-84.1577,0.08,9.0,Miscellaneous,2450555.5,1530,2450555.5,1644
GA,Pierce,31.3781,-82.1571,0.1,5.0,Debris Burning,2451654.5,1705,2451654.5,1705
GA,Forsyth             ,34.2413,-84.0542,0.03,5.0,Debris Burning,2448664.5,1802,2448664.5,1910
NY,ERIE,42.86782544,-78.71216308,0.1,9.0,Miscellaneous,2451629.5,1510,2451629.5,1510
WV,Cabell,38.42603076,-82.31918494,6.0,7.0,Arson,2451496.5,1515,2451496.5,1515
OK,Haskell,35.09479911,-95.11090071,80.0,13.0,Missing/Undefined,2449795.5,1120,2449795.5,1630
GA,Madison,34.1553,-83.1856,0.16,5.0,Debris Burning,2452184.5,1335,2452184.5,1335
GA,Jefferson           ,32.8352,-82.5203,16.66,1.0,Lightning,2449852.5,2140,2449853.5,1355
GA,Candler             ,32.3723,-82.2156,1.2,5.0,Debris Burning,2449789.5,1115,2449789.5,1200
GA,Thomas,30.7787,-83.7367,25.13,7.0,Arson,2451613.5,1325,2451613.5,1325
CA,Kern,35.243017,-118.589761,0.5,9.0,Miscellaneous,2451311.5,1137,2451311.5,1137
GA,Murray              ,34.7557,-84.8023,0.34,3.0,Smoking,2450584.5,1430,2450584.5,1505
GA,Dodge               ,32.1326,-83.0437,0.65,5.0,Debris Burning,2450077.5,1610,2450077.5,1652
MS,Benton,34.74162205,-89.25655737,20.0,7.0,Arson,2450182.5,1630,2450182.5,1900
AZ,5,34.6125,-111.2825,0.3,1.0,Lightning,2451782.5,1443,2451782.5,2000
WI,Jackson,44.17335638,-90.36024218,4.6,9.0,Miscellaneous,2450216.5,1157,2450216.5,1320
MS,Lawrence,31.50828575,-90.11949617,5.0,7.0,Arson,2449268.5,1635,2449268.5,1730
GA,Paulding            ,34.0187,-84.859,2.13,5.0,Debris Burning,2448693.5,1200,2448693.5,1250
MS,Perry,31.40378292,-88.97076719,2.0,7.0,Arson,2450130.5,1505,2450130.5,1530
GA,Bartow              ,34.1729,-84.6742,18.12,7.0,Arson,2448655.5,1600,2448655.5,1820
GA,Crisp               ,31.8757,-83.915,0.18,5.0,Debris Burning,2449912.5,1200,2449912.5,2119
GA,Long                ,31.858,-81.8943,6.58,5.0,Debris Burning,2449772.5,1206,2449772.5,1300
OK,Latimer,34.89189913,-95.07569892,5.0,13.0,Missing/Undefined,2449441.5,1230,2449441.5,1515
ID,79,47.74,-116.035,0.1,1.0,Lightning,2451391.5,1400,2451391.5,1700
GA,Brantley            ,31.3266,-81.797,5.52,1.0,Lightning,2449192.5,1815,2449192.5,2000
OK,Le Flore,34.96440166,-94.7589036,0.1,13.0,Missing/Undefined,2448883.5,1732,2448883.5,1738
GA,Wilkinson           ,32.6468,-83.0884,0.96,5.0,Debris Burning,2449056.5,2030,2449056.5,2335
MS,Lincoln,31.5117665,-90.47744986,5.0,7.0,Arson,2450385.5,1310,2450385.5,1420
CO,13,40.16777778,-105.33888889,2.0,1.0,Lightning,2452805.5,1130,2452807.5,1025
MS,Lamar,31.055281,-89.51233395,2.0,5.0,Debris Burning,2451285.5,1320,2451285.5,1411
MI,Grand Traverse,44.53396002,-85.44556479,12.5,4.0,Campfire,2448750.5,1800,2448751.5,1000
WV,Hampshire,39.20316198,-78.63105438,2.0,10.0,Fireworks,2449810.5,1245,2449810.5,1245
NC,23,35.93333333,-81.92666667,0.1,4.0,Campfire,2452492.5,1530,2452492.5,1600
GA,Toombs              ,32.1838,-82.2159,0.21,6.0,Railroad,2449130.5,1345,2449130.5,1630
GA,Burke               ,33.2464,-81.8878,66.1,7.0,Arson,2448746.5,1100,2448746.5,1515
GA,Catoosa             ,34.9615,-85.1791,0.14,2.0,Equipment Use,2449313.5,1810,2449313.5,1843
GA,Pierce              ,31.3438,-82.2173,2.4,5.0,Debris Burning,2448681.5,1228,2448681.5,1305
AZ,Mohave,36.8575,-113.5186,57.0,1.0,Lightning,2452799.5,1539,2452802.5,1800
CO,067,37.38333333,-107.83333333,0.1,5.0,Debris Burning,2449154.5,0939,2449154.5,1100
MS,George,30.89794045,-88.48550166,1.0,5.0,Debris Burning,2448968.5,1245,2448968.5,1343
NV,Clark,36.415,-114.9575,0.1,1.0,Lightning,2452115.5,1540,2452115.5,1800
PA,CENTRE,41.01052778,-77.87027778,0.4,7.0,Arson,2452320.5,1821,2452320.5,1821
WV,Monongalia,39.68954805,-80.37116106,0.5,3.0,Smoking,2448923.5,1442,2448923.5,1442
GA,Chattooga,34.54609137,-85.18762787,17.8,7.0,Arson,2452499.5,1846,2452499.5,1846
ID,55,47.65666667,-116.40027778,1.0,1.0,Lightning,2451393.5,1100,2451395.5,1600
WI,Adams,43.83471074,-89.82974357,0.15,5.0,Debris Burning,2450209.5,1858,2450209.5,1915
CO,69,40.83583333,-105.44805556,2.0,1.0,Lightning,2451769.5,1200,2451770.5,1200
CA,Riverside,34.025589,-116.466361,0.1,8.0,Children,2451007.5,1644,2451007.5,1650
MS,Franklin,31.50267149,-90.83655236,7.0,7.0,Arson,2448751.5,1330,2448751.5,1635
GA,Jeff Davis          ,31.8582,-82.4579,1.3,9.0,Miscellaneous,2449818.5,1010,2449818.5,1100
NM,Lincoln,33.632,-104.9286,3.0,9.0,Miscellaneous,2452401.5,1655,2452401.5,1854
GA,Treutlen            ,32.3724,-82.6408,0.02,2.0,Equipment Use,2449844.5,1055,2449844.5,1109
GA,Colquitt            ,31.1215,-83.8158,25.0,7.0,Arson,2449109.5,1200,2449109.5,2035
GA,Decatur             ,30.796,-84.3935,3.61,7.0,Arson,2449433.5,1330,2449433.5,1425
MS,Marshall,34.65861549,-89.53769488,15.0,7.0,Arson,2449788.5,1600,2449788.5,1905
GA,Bryan North         ,32.1322,-81.691,3.33,5.0,Debris Burning,2448702.5,1500,2448702.5,1650
GA,Coffee              ,31.7212,-82.9402,0.19,9.0,Miscellaneous,2448974.5,1540,2448974.5,1625
GA,Sumter              ,31.9958,-84.2374,0.25,9.0,Miscellaneous,2450469.5,0530,2450469.5,1600
GA,Laurens             ,32.3897,-82.9445,1.75,5.0,Debris Burning,2448918.5,1250,2448918.5,1326
GA,Terrell             ,31.7216,-84.4779,48.6,9.0,Miscellaneous,2449882.5,1230,2449882.5,1345
GA,Monroe              ,33.0071,-83.9539,1.66,5.0,Debris Burning,2448646.5,1345,2448646.5,1439
MT,89,47.33333333,-114.73527778,0.8,1.0,Lightning,2451345.5,1730,2451346.5,1800
GA,Dodge,31.9955,-83.1636,0.24,5.0,Debris Burning,2452172.5,1535,2452172.5,1535
