OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,SHAPE_Length,SHAPE_Area
42935,2021,CA,CDF,MVU,CLEVENGER,00011299,2021/06/20 00:00:00+00,2021/06/21 00:00:00+00,14,7,1,53.044426,,,,,,2020,2440.77498804469,306656.112239928
42936,2021,CA,CDF,MVU,MESA 3,00011497,2021/06/23 00:00:00+00,2021/06/27 00:00:00+00,14,7,1,277.87405,,,,,,2020,7219.43007507076,1615719.96290037
42937,2021,CA,CDF,MVU,MARRON 4,00012731,2021/07/11 00:00:00+00,2021/07/15 00:00:00+00,10,1,1,37.320095,,,,,,2020,2583.48572814321,213430.43836801
42938,2021,CA,CDF,MVU,YSABEL 2,00012199,2021/07/03 00:00:00+00,2021/07/06 00:00:00+00,14,1,1,428.2403,,,,,,2020,6427.6598955918,2478876.25745319
42939,2021,CA,CDF,MVU,BORDER 13,00013076,2021/07/15 00:00:00+00,2021/07/16 00:00:00+00,11,7,1,23.325134,,,,,,2020,1963.8163536179,133303.478669243
42940,2021,CA,CDF,MVU,QUEEN,00014301,2021/08/01 00:00:00+00,2021/08/09 00:00:00+00,2,6,1,32.815544,Welding,,,,,2020,2718.153420004,189603.596062651
42941,2021,CA,USF,CNF,BAMBI,00002605,2021/08/11 00:00:00+00,2021/08/18 00:00:00+00,4,7,1,7.5218582,,,,,,2020,1202.47717329712,43252.206221972
42942,2021,CA,CDF,MVU,MARRON 6,00012881,2021/08/30 00:00:00+00,2021/09/04 00:00:00+00,5,6,1,28.446712,{C67880AD-1108-4C25-96F5-0AD2711A53BC},,,,,2020,2330.37054766247,162554.096176113
42943,2021,CA,CDF,MVU,ARUBA,00016935,2021/09/05 00:00:00+00,2021/09/09 00:00:00+00,14,1,1,54.225815,,,,,,2020,3331.18574698146,315547.152255596
42944,2021,CA,CDF,MVU,OLD HIGHWAY 80  / LA POSTA RD,00018256,2021/09/24 00:00:00+00,2021/09/24 00:00:00+00,1,6,1,1.3787339,,,,,,2020,357.627548985297,7924.02371787912
42945,2021,CA,CDF,CZU,ESTRADA,00003901,2021/10/15 00:00:00+00,2021/10/16 00:00:00+00,18,7,1,124.72289,,,,,,2020,5057.73811179501,793089.273508546
42946,2021,CA,CDF,BDU,CRYSTAL,00012324,2021/08/25 00:00:00+00,2021/08/25 00:00:00+00,4,1,1,1.7314841,8 structures damaged.,,,,,2020,441.421630182332,10812.8708056212
42947,2021,CA,CDF,FKU,AMERICAN,00013675,2021/08/27 00:00:00+00,2021/08/27 00:00:00+00,7,1,1,14.404113,,,,,,2020,1617.25800825909,90826.2496888615
42948,2021,CA,CDF,FKU,BAKER,00007927,2021/05/27 00:00:00+00,2021/05/30 00:00:00+00,7,1,1,24.946945,,,,,,2020,1811.26753170681,157418.379830547
42949,2021,CA,CDF,FKU,FISH,00010142,2021/07/04 00:00:00+00,2021/07/06 00:00:00+00,3,1,1,65.274117,,,,,,2020,4967.81397003715,412917.801827749
42950,2021,CA,CDF,FKU,GOLD,00008672,2021/06/09 00:00:00+00,2021/06/10 00:00:00+00,14,1,1,60.24131,,,,,,2020,3759.14964227515,383285.305184159
42951,2021,CA,CDF,FKU,MARLAR,00012890,2021/08/15 00:00:00+00,2021/08/18 00:00:00+00,10,1,1,29.361597,,,,,,2020,2898.59437877655,185466.841730556
42952,2021,CA,CDF,FKU,OWENS,00008517,2021/06/06 00:00:00+00,2021/06/08 00:00:00+00,9,1,1,17.974072,,,,,,2020,1763.18193789704,114103.00709211
42953,2021,CA,CDF,FKU,RUTH 2,00008521,2021/06/06 00:00:00+00,2021/06/08 00:00:00+00,2,1,1,13.305096,,,,,,2020,1702.75225018554,83972.9117409608
42954,2021,CA,CDF,FKU,SLOPE,00008175,2021/05/31 00:00:00+00,2021/06/03 00:00:00+00,11,1,1,23.996752,,,,,,2020,2092.67261669995,151983.800195117
42955,2021,CA,CDF,FKU,TIVY,00014330,2021/09/07 00:00:00+00,2022/09/07 00:00:00+00,2,1,1,25.031429,,,,,,2020,2381.46088638041,158204.312966719
42956,2021,CA,CDF,FKU,WATTS,00006584,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,9,1,1,11.887444,,,,,,2020,1546.41663986206,75282.0945933316
42957,2021,CA,CDF,SHU,MALLARD,00005832,2021/06/11 00:00:00+00,2021/06/11 00:00:00+00,2,6,1,4.217206,vegetation into structure with structure destroyed,,,,,2020,788.774159410895,29556.3221743555
42958,2021,CA,CCO,LAC,TOWSLEY,00023140,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,14,1,1,183.88655, ,,,,,2020,7867.45143318089,1094378.06707016
42959,2021,CA,LRA,LAC,KELLOGG,00023118,2021/01/19 00:00:00+00,2021/01/19 00:00:00+00,14,1,1,12.2616, ,,,,,2020,1239.72451905119,72488.9383776402
42960,2021,CA,CCO,LAC,NEWTON,00009554,2021/01/08 00:00:00+00,2021/01/08 00:00:00+00,14,1,1,2.2658787, ,,,,,2020,443.870646367217,13399.2376229462
42961,2021,CA,CCO,LAC,SPRINGS,00023522,2021/01/19 00:00:00+00,2021/01/19 00:00:00+00,14,1,1,2.7118268, ,,,,,2020,602.769807076875,16191.1902743696
42962,2021,CA,LRA,LAC,RYE,00039029,2021/02/02 00:00:00+00,2021/02/02 00:00:00+00,2,1,1,1.1716934, ,,,,,2020,381.443667019439,6991.01005320685
42963,2021,CA,LRA,LAC,KNOLLS,00065761,2021/02/28 00:00:00+00,2021/02/28 00:00:00+00,14,1,1,5.079092, ,,,,,2020,1699.60172736577,30009.5350036499
42964,2021,CA,CCO,LAC,TURNBULL,00117398,2021/04/18 00:00:00+00,2021/04/18 00:00:00+00,14,1,1,1.4671007, ,,,,,2020,419.574015017646,8657.66303907386
42965,2021,CA,CCO,LAC,NORTH,00128550,2021/04/28 00:00:00+00,2021/04/30 00:00:00+00,14,1,1,552.19635, ,,,,,2020,12210.6425154492,3295783.61595052
42966,2021,CA,LRA,LAC,VIRGENES,00129683,2021/04/29 00:00:00+00,2021/04/29 00:00:00+00,14,1,1,6.4611268, ,,,,,2020,841.440750299626,38272.4734788126
42967,2021,CA,CCO,LAC,PINE,00144343,2021/05/12 00:00:00+00,2021/05/14 00:00:00+00,14,1,1,441.25226, ,,,,,2020,21430.1348462546,2631239.53084691
42968,2021,CA,LRA,LAC,PALISADES,00001448,2021/05/15 00:00:00+00,2021/05/21 00:00:00+00,14,1,1,1202.6484, ,,,,,2020,19990.114323399,7115175.51726094
42969,2021,CA,CCO,LAC,LIMA,00207495,2021/07/06 00:00:00+00,2021/07/06 00:00:00+00,14,1,1,61.524467, ,,,,,2020,3723.94078217574,368931.317036889
42970,2021,CA,CCO,LAC,DULCE,00205231,2021/07/04 00:00:00+00,2021/07/04 00:00:00+00,14,1,1,12.191433, ,,,,,2020,1372.73361260489,72843.3667766255
42971,2021,CA,CCO,LAC,TUMBLEWEED,00205212,2021/07/04 00:00:00+00,2021/07/08 00:00:00+00,14,1,1,856.87006, ,,,,,2020,17039.1214432664,5150536.18681505
42972,2021,CA,CCO,LAC,FLORES,00223635,2021/07/19 00:00:00+00,2021/07/19 00:00:00+00,14,1,1,6.9220028, ,,,,,2020,1173.61544978681,40922.2327044991
42973,2021,CA,CCO,LAC,SYCAMORE,00240307,2021/08/02 00:00:00+00,2021/08/02 00:00:00+00,10,1,1,3.27472, ,,,,,2020,615.439122138747,19692.6787413531
42974,2021,CA,CCO,LAC,VASQUEZ,00244896,2021/08/06 00:00:00+00,2021/08/06 00:00:00+00,14,1,1,1.5016514, ,,,,,2020,594.401024090168,8964.00620975997
42975,2021,CA,CCO,LAC,GOLDEN,00246149,2021/08/07 00:00:00+00,2021/08/07 00:00:00+00,10,1,1,19.888487, ,,,,,2020,3090.81560394961,118471.971915457
42976,2021,CA,CCO,LAC,DALTON,00304402,2021/09/24 00:00:00+00,2021/09/24 00:00:00+00,10,1,1,2.2135797, ,,,,,2020,665.076004830205,13117.1589178744
42977,2021,CA,LRA,LAC,TONNER,00310831,2021/09/30 00:00:00+00,2021/09/30 00:00:00+00,14,1,1,1.969455, ,,,,,2020,442.469459640312,11616.1151518725
42978,2021,CA,CCO,LAC,TUNA,00211043,2021/07/09 00:00:00+00,2021/07/09 00:00:00+00,14,4,1,4.5442371, ,,,,,2020,893.374158362317,26855.3065537791
42979,2021,CA,CCO,LAC,MIDDLE,00386317,2021/11/11 00:00:00+00,2021/11/11 00:00:00+00,11,1,1,17.061228, ,,,,,2020,1238.32352484562,99265.7658759696
42980,2021,CA,CDF,BEU,REGIONAL,00003380,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,9,7,1,2.6357076,,,,,,2020,676.553604537879,16564.7122176786
42981,2021,CA,CDF,BEU,AROMAS,00003817,2021/06/26 00:00:00+00,2021/06/26 00:00:00+00,10,7,1,3.1908729,,,,,,2020,591.461799506237,20208.7104256528
42982,2021,CA,CDF,BEU,PINNACLES,00004376,2021/07/28 00:00:00+00,2021/07/30 00:00:00+00,9,7,1,170.73293,,,,,,2020,7063.94467010881,1070524.39527543
42983,2021,CA,CDF,BEU,SARGENT,00003247,2021/05/30 00:00:00+00,2021/05/31 00:00:00+00,5,7,1,1117.8993,,,,,,2020,12596.6879755458,6927974.25832693
42984,2021,CA,CDF,BEU,FERRIS,00001075,2021/02/21 00:00:00+00,2021/02/21 00:00:00+00,5,7,1,13.797607,,,,,,2020,1590.7837224257,85414.654098619
42985,2021,CA,LRA,BEU,JOLON,00004312,2021/07/25 00:00:00+00,2021/07/25 00:00:00+00,2,7,1,28.448841,,,,,,2020,4084.40347006664,177152.659388416
42986,2021,CA,CDF,BEU,PANOCHE,00003711,2021/06/23 00:00:00+00,2021/06/23 00:00:00+00,10,7,1,146.43106,,,,,,2020,5324.38788675486,921913.797720069
42987,2021,CA,CDF,SLU,ADOBE,00000865,2021/01/18 00:00:00+00,2021/01/18 00:00:00+00,2,1,1,1.4442087,Mowing,,,,,2020,410.66196928125,8835.60334613343
42988,2021,CA,CDF,SLU,TIFFANY,00006070,2021/01/13 00:00:00+00,2021/01/13 00:00:00+00,5,1,1,2.4515898,Escape burn pile,,,,,2020,637.879420842883,14885.616017745
42989,2021,CA,CDF,SLU,COYOTE,00001007,2021/01/21 00:00:00+00,2021/01/21 00:00:00+00,5,1,1,4.8895926,Escape burn pile,,,,,2020,924.468280623843,29889.0686358932
42990,2021,CA,CDF,SLU,TRAIL,00004961,2021/04/10 00:00:00+00,2021/04/10 00:00:00+00,14,1,1,8.8900337,,,,,,2020,1846.23265017331,54083.404522119
42991,2021,CA,CDF,SLU,ANTELOPE,00006125,2021/05/04 00:00:00+00,2021/05/04 00:00:00+00,10,1,1,10.674259,,,,,,2020,2707.34082739216,65701.81036875
42992,2021,CA,CDF,SLU,VISTA,00005759,2021/04/27 00:00:00+00,2021/04/27 00:00:00+00,5,1,1,5.1352053,Escape Burn Pile,,,,,2020,711.194635865395,31311.6324277288
42993,2021,CA,CDF,SLU,IRON,00006228,2021/05/06 00:00:00+00,2021/05/06 00:00:00+00,9,1,1,1.2485719,,,,,,2020,327.234329463033,7645.87774303114
42994,2021,CA,CDF,SLU,TWITCHELL,00006410,2021/05/10 00:00:00+00,2021/05/10 00:00:00+00,10,6,1,8.925045,,,,,,2020,2025.30530440822,53981.6666149784
42995,2021,CA,CDF,SLU,INDEPENDENCE,00007155,2021/05/24 00:00:00+00,2021/05/24 00:00:00+00,2,5,1,1.9235195,,,,,,2020,434.85278618603,11833.2195888234
42996,2021,CA,CDF,SLU,TOWER,00007714,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,14,5,1,16.290476,,,,,,2020,1468.53670514052,99274.6093891229
42997,2021,CA,CDF,SLU,CRESTON,00008466,2021/06/18 00:00:00+00,2021/06/18 00:00:00+00,14,5,1,11.016761,,,,,,2020,1942.01927265658,67543.9930723492
42998,2021,CA,CDF,SLU,GROVE,00010778,2021/07/28 00:00:00+00,2021/07/28 00:00:00+00,10,5,1,24.019026,,,,,,2020,2125.58906915634,147569.916910313
42999,2021,CA,CDF,SLU,TOBIN,00010924,2021/07/31 00:00:00+00,2021/07/31 00:00:00+00,10,1,1,64.706909,,,,,,2020,3789.78455899182,397522.939906136
43000,2021,CA,CDF,SLU,HIGUERA,00015058,2021/10/10 00:00:00+00,2021/10/10 00:00:00+00,14,6,1,1.0381848,,,,,,2020,500.861576086283,6310.46072535234
43001,2021,CA,LRA,SLU,FRANKLIN,00013180,2021/09/10 00:00:00+00,2021/09/10 00:00:00+00,5,6,1,40.323013,Trailer being pulled with burning debris in it,,,,,2020,2804.36586520814,247334.767503245
43002,2021,CA,CDF,TUU,SUCCESS 2,00000349,2021/06/18 00:00:00+00,2021/06/21 00:00:00+00,1,1,1,423.56085,,,,,,2020,8313.9494959142,2626246.67035207
43003,2021,CA,CDF,TUU,BUZZARD,00000166,2021/05/11 00:00:00+00,2021/05/11 00:00:00+00,2,1,1,70.246712,,,,,,2020,3900.18339698117,441414.76077021
43004,2021,CA,CDF,MVU,PASO,00006752,2021/04/12 00:00:00+00,2021/04/13 00:00:00+00,18,1,1,26.795965,VMP needing aircraft upgraded to incident,,,,,2020,1833.83437015865,154438.85372626
43005,2021,CA,CCO,KRN,GRANITE INC,02109669,2021/03/01 00:00:00+00,2021/03/01 00:00:00+00,11,1,1,2.3814552,,,,,,2020,711.661713465693,14589.4688463853
43006,2021,CA,CCO,KRN,FREEWAY,02117017,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,10,1,1,3.8220081,Name added,,,,,2020,906.824142624757,23087.4991895057
43007,2021,CA,CCO,KRN,MESA,02138185,2021/08/12 00:00:00+00,2021/08/12 00:00:00+00,14,1,1,5.9234862,,,,,,2020,963.534079255965,35656.5760675826
43008,2021,CA,CCO,KRN,SABODAN,02124650,2021/06/01 00:00:00+00,2021/06/01 00:00:00+00,2,1,1,1.7519983,,,,,,2020,626.684784352534,10596.626453101
43009,2021,CA,LRA,KRN,LAND,02125006,2021/06/03 00:00:00+00,2021/06/03 00:00:00+00,14,1,1,3.0604029,,,,,,2020,861.603529960097,18649.1839761867
43010,2021,CA,CCO,KRN,CRANE,02127866,2021/06/18 00:00:00+00,2021/06/20 00:00:00+00,14,1,1,46.835526,Crew 10,,,,,2020,3756.31872324105,281977.235867926
43011,2021,CA,CCO,KRN,ROOST,02133363,2021/07/17 00:00:00+00,2021/07/17 00:00:00+00,14,1,1,12.098946,,,,,,2020,1211.3471678842,73388.5545286011
43012,2021,CA,CCO,KRN,GRAPEVINE,02117625,2021/04/20 00:00:00+00,2021/04/20 00:00:00+00,10,1,1,5.1856842,Crew 10 as 356,,,,,2020,1241.40264961118,31299.7542927277
43013,2021,CA,CCO,KRN,CANYON,02129347,2021/06/26 00:00:00+00,2021/06/27 00:00:00+00,14,1,1,216.52974,,,,,,2020,5812.18902551895,1323217.22872937
43014,2021,CA,CCO,KRN,WOLVES,02117991,2021/04/22 00:00:00+00,2021/04/22 00:00:00+00,18,2,1,26.069542,,,,,,2020,1527.87009633814,157404.184488965
43015,2021,CA,CCO,KRN,RIDGE,02141203,2021/08/28 00:00:00+00,2021/08/29 00:00:00+00,14,1,1,8.9977407,,,,,,2020,1332.45859191837,54170.6829668385
43016,2021,CA,BLM,CND,YANKEE,02127326,2021/06/15 00:00:00+00,2021/06/16 00:00:00+00,10,1,1,35.210266,,,,,,2020,5889.27963648211,216287.984177493
43017,2021,CA,CCO,KRN,SHELL,02129463,2021/06/27 00:00:00+00,2021/07/02 00:00:00+00,14,1,1,1828.0353,,,,,,2020,18696.0667112483,11024040.7280713
43018,2021,CA,LRA,KRN,MANOR,02134632,2021/09/06 00:00:00+00,2021/09/06 00:00:00+00,14,1,1,1.1986636,,,,,,2020,327.385448016786,7317.83610349862
43019,2021,CA,CCO,KRN,DOYLE,02129655,2021/06/28 00:00:00+00,2021/06/28 00:00:00+00,14,1,1,1.0202532,,,,,,2020,352.991199316979,6273.13030983682
43020,2021,CA,CCO,KRN,BEALE,02128049,2021/06/19 00:00:00+00,2021/06/19 00:00:00+00,10,1,1,8.9450397,,,,,,2020,1454.87276738514,54448.6947235163
43021,2021,CA,CCO,KRN,EDMONSON,02130068,2021/06/30 00:00:00+00,2021/06/30 00:00:00+00,10,1,1,9.1589718,Crew 10,,,,,2020,997.179405838253,55302.0364172585
43022,2021,CA,LRA,KRN,LAVAL,02123189,2021/05/23 00:00:00+00,2021/05/23 00:00:00+00,14,1,1,2.9296131,,,,,,2020,710.995737396987,17706.6594194692
43023,2021,CA,CCO,LAC,BOAT,02130196,2021/07/01 00:00:00+00,2021/07/01 00:00:00+00,10,1,1,1.4966561,South Fire Crew 10,,,,,2020,807.783561032291,9007.99675804189
43024,2021,CA,LRA,KRN,MOUNTAIN,02123732,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,14,1,1,15.710131,,,,,,2020,2354.51712339627,95985.2586121739
43025,2021,CA,CCO,KRN,HILL NORTH DIVISION,02128292,2021/06/21 00:00:00+00,2021/06/21 00:00:00+00,14,1,1,6.1127381,Crew 10,,,,,2020,1097.09926055265,37065.9849584948
43026,2021,CA,CCO,KRN,OAK,02130001,2021/06/30 00:00:00+00,2021/07/03 00:00:00+00,14,1,1,29.939196,,,,,,2020,1597.19611361107,181033.977535243
43027,2021,CA,CCO,KRN,AROSA,02131670,2021/07/08 00:00:00+00,2021/07/08 00:00:00+00,14,1,1,6.5673428,,,,,,2020,1171.85796572355,39798.0961155794
43028,2021,CA,CDF,NEU,BENNETT,00022740,2021/08/25 00:00:00+00,2021/09/03 00:00:00+00,14,1,1,50.27335, ,,,,,2020,3973.49451610896,339428.547263434
43029,2021,CA,CDF,NEU,KIBBIE,00023809,2021/09/06 00:00:00+00,2021/09/12 00:00:00+00,14,1,1,9.5804262,,,,,,2020,1105.68157716198,64664.5095072591
43030,2021,CA,LRA,LFD,DANTONI,00024333,2021/09/11 00:00:00+00,2021/09/12 00:00:00+00,14,6,1,24.354673,"Linda Fire Department, LFPD 2021-2540118",,,,,2020,1850.80460930434,164267.921824366
43031,2021,CA,LRA,LFD,RIVER,,2021/09/12 00:00:00+00,2021/09/13 00:00:00+00,10,6,1,70.800697,"Linda Fire Department, LFPD 2021-2550138",,,,,2020,4770.7575659259,475787.010222368
43032,2021,CA,LRA,LFD,MYRNA,,2021/08/12 00:00:00+00,2021/08/12 00:00:00+00,14,6,1,15.827523,"Linda Fire Department, LFPD 2021-2240139",,,,,2020,1192.10287293433,106460.456380213
43033,2021,CA,LRA,LFD,BROADWAY,00011521,2021/05/08 00:00:00+00,2021/05/08 00:00:00+00,14,4,1,60.395584,"Linda Fire Department, LFPD 2021-1280132",,,,,2020,3771.29337732693,405824.333250152
43034,2021,CA,CDF,NEU,DOOLITTLE,00023578,2021/09/03 00:00:00+00,2021/09/04 00:00:00+00,10,1,1,13.620841,,,,,,2020,1421.60903915088,91843.7396540803
43035,2021,CA,CDF,NEU,BRIDGE,00023725,2021/09/05 00:00:00+00,2021/09/16 00:00:00+00,14,1,1,415.95502,,,,,,2020,9337.05670134355,2784959.24862919
43036,2021,CA,LRA,LFD,STAR BEND,,2021/10/05 00:00:00+00,2021/10/05 00:00:00+00,14,6,1,41.598866,"Linda Fire Department, LFPD 2021-2780023",,,,,2020,3446.29776293325,279239.478668734
43037,2021,CA,DOD,BEA,BEALE2,,2021/10/12 00:00:00+00,2021/10/12 00:00:00+00,11,5,1,55.490314,Beale Air Force Base,,,,,2020,6790.07810474851,373419.038298249
43038,2021,CA,LRA,VNC,VIRGINIA,00020184,2021/03/05 00:00:00+00,2021/03/06 00:00:00+00,14,6,1,4.2598147,Approx size and location,,,,,2020,615.986733993259,25313.6984077552
43039,2021,CA,CCO,VNC,WESTWOOD,00028477,2021/04/04 00:00:00+00,2021/04/04 00:00:00+00,14,1,1,22.98317,,,,,,2020,1773.00797559522,136646.306772328
43040,2021,CA,LRA,VNC,RANCH,00031592,2021/04/15 00:00:00+00,2021/04/15 00:00:00+00,14,6,1,1.8009844,,,,,,2020,373.758427167464,10723.0292966821
43041,2021,CA,CCO,VNC,SULPHUR,00032346,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,14,6,1,4.3280935,approximate location - 5 ac brush fire,,,,,2020,586.888652872314,25764.0248222637
43042,2021,CA,LRA,VNC,LAURIE,00034581,2021/04/25 00:00:00+00,2021/04/25 00:00:00+00,14,6,1,3.041959,,,,,,2020,860.799009611013,18099.143388257
43043,2021,CA,CCO,VNC,UNNAMED,00051094,2021/06/18 00:00:00+00,2021/06/18 00:00:00+00,2,6,1,1.121165,,,,,,2020,485.140909508713,6691.34238370357
43044,2021,CA,CCO,VNC,CASITAS,00049572,2021/06/14 00:00:00+00,2021/06/15 00:00:00+00,14,3,1,188.17551,"FIRIS AEVEX 6/15 @ 00:20:01 UTC, Agency = BOR",,,,,2020,5112.76636687088,1122120.17934256
43045,2021,CA,LRA,VNC,COYOTE,00036183,2021/04/30 00:00:00+00,2021/05/01 00:00:00+00,14,3,1,15.355308,FIRIS aircraft,,,,,2020,1334.56958845274,91153.1862473194
43046,2021,CA,LRA,VNC,PECK,00052911,2021/06/24 00:00:00+00,2021/06/24 00:00:00+00,14,6,1,2.2407379,approximate location - 2 ac brush fire,,,,,2020,468.820139144739,13332.404020552
43047,2021,CA,CCO,VNC,HUNGRY,00064746,2021/07/31 00:00:00+00,2021/08/02 00:00:00+00,10,2,1,365.77112,,,,,,2020,8384.85212769028,2199828.46703248
43048,2021,CA,LRA,VNC,VICTORIA,00105767,2021/12/11 00:00:00+00,2021/12/12 00:00:00+00,14,2,1,31.695505, no VNC NFIRS,,,,,2020,2486.34772477132,188125.071641316
43049,2021,CA,CDF,RRU,ROCK,00115837,2021/08/24 00:00:00+00,2021/08/27 00:00:00+00,7,1,1,318.41391,,,,,,2020,9089.9739382892,1857293.50170051
43050,2021,CA,CDF,RRU,CREEK,00059177,2021/05/04 00:00:00+00,2021/05/04 00:00:00+00,14,1,1,31.873814,,,,,,2020,2265.05014434317,186166.959549632
43051,2021,CA,CDF,RRU,KATHRYN,00079394,2021/06/15 00:00:00+00,2021/06/15 00:00:00+00,14,1,1,18.46991,,,,,,2020,1782.15857432468,108179.484199777
43052,2021,CA,CCO,ORC,NIGUEL,21121322,2021/10/03 00:00:00+00,2021/10/03 00:00:00+00,14,1,1,21.613449,,,,,,2020,1807.95909905772,127395.85188818
43053,2021,CA,CCO,ORC,LAGUNA,21070902,2021/06/16 00:00:00+00,2021/06/16 00:00:00+00,14,1,1,10.629669,,,,,,2020,2761.00506315349,62165.1109865586
43054,2021,CA,CCO,ORC,CECIL,21083826,2021/07/15 00:00:00+00,2021/07/15 00:00:00+00,10,1,1,6.2608194,,,,,,2020,971.190459690896,36566.9296205167
43055,2021,CA,LRA,ORC,BONITA,21088038,2021/07/24 00:00:00+00,2021/07/24 00:00:00+00,10,1,1,1.0134553,,,,,,2020,449.283641274316,5927.45327318402
43056,2021,CA,LRA,ORC,RIDGE,21094052,2021/08/06 00:00:00+00,2021/08/06 00:00:00+00,2,1,1,5.6473932,,,,,,2020,879.335347829174,33082.9432357168
43057,2021,CA,CCO,ORC,WINDY RIDGE,21061702,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,14,1,1,1.6632944,,,,,,2020,593.679164675585,9771.50147469956
43058,2021,CA,CCO,ORC,PICO,21079730,2021/07/06 00:00:00+00,2021/07/06 00:00:00+00,2,1,1,7.3028789,,,,,,2020,1087.05733300673,42588.387764642
43059,2021,CA,CDF,RRU,BONITA,00007737,2021/01/15 00:00:00+00,2021/03/10 00:00:00+00,14,6,1,681.18134,FF90CD09-752E-4F94-8BE4-2CCFFEA97795,,,,,2020,21209.4125348169,3993625.99385964
43060,2021,CA,USF,ENF,COLD,00001910,2021/01/19 00:00:00+00,2021/01/20 00:00:00+00,5,1,1,34.513432,DC4B63D0-3B36-4DFA-8BAF-C0580B2DFB14,,,,,2020,2968.48708519717,229683.80019646
43061,2021,CA,USF,ANF,SPRINGS,00001067,2021/04/05 00:00:00+00,2021/04/12 00:00:00+00,14,7,1,62.079422,1E90D394-7D43-403E-95A5-F6C80F0AAF2D,,,,,2020,5370.61891385437,369774.419935299
43062,2021,CA,USF,STF,ABERNATHY,00000134,2021/01/19 00:00:00+00,2021/01/26 00:00:00+00,11,7,1,373.54443,B5F0C94D-F2A7-4425-AD85-F9E42E5BDA47,,,,,2020,9041.85524577712,2429981.81016271
43063,2021,CA,USF,INF,ONION,00000521,2021/04/08 00:00:00+00,2021/04/12 00:00:00+00,14,1,1,85.538399,"534BBABC-BC30-4C90-885E-2CB17ACF57CD, poss campfir",,,,,2020,4859.84627352744,540524.323986595
43064,2021,CA,USF,MDF,FLAT,00000104,2021/02/24 00:00:00+00,2021/02/25 00:00:00+00,14,7,1,21.962833,3205C41F-9DD1-440A-9053-43DDE60E5CED,,,,,2020,3837.4313814689,158878.237259956
43065,2021,CA,USF,LPF,CORRAL,00000734,2021/04/05 00:00:00+00,2021/04/06 00:00:00+00,14,1,1,17.290909,FBF407CC-2191-48A4-A542-748AEC6DA68C,,,,,2020,1313.5958869641,103841.991085709
43066,2021,CA,USF,BDF,BLUE,00007800,2021/05/11 00:00:00+00,2021/05/19 00:00:00+00,9,1,1,10.413804,EB208DD5-D7CF-4F29-B7ED-F1A71AAB8628,,,,,2020,1285.11258017282,61909.6553200544
43067,2021,CA,USF,LPF,GIBRALTAR,00001128,2021/05/22 00:00:00+00,2021/05/27 00:00:00+00,14,1,1,25.366325,2DFD362C-EE13-48DB-8411-7A59BB6C7579,,,,,2020,2824.42456450979,151575.228025322
43068,2021,CA,USF,BDF,FLATS,00009477,2021/06/13 00:00:00+00,2021/06/29 00:00:00+00,9,6,1,342.57101,CE1E4E85-89B0-439D-BA6A-045F3BE5FA1E,,,,,2020,10930.8187546367,2002828.57614767
43069,2021,CA,USF,LPF,WILLOW,00001493,2021/06/17 00:00:00+00,2021/07/12 00:00:00+00,9,7,1,2877.8689,4663977B-C875-4CC9-B8A6-9724F584B598,,,,,2020,24069.3278735985,17924778.9002852
43070,2021,CA,USF,INF,INYO CREEK,00001299,2021/06/19 00:00:00+00,2021/07/06 00:00:00+00,1,3,1,601.60852,29A84861-D1CA-4C82-B8FD-62D45AE512D6,,,,,2020,17419.1285726889,3783794.61719236
43071,2021,CA,USF,MDF,ANTELOPE,00000580,2021/06/22 00:00:00+00,2021/06/29 00:00:00+00,1,1,1,111.51379,22BBE193-7DE7-4DB3-9D00-A9E4F221F06A,,,,,2020,5589.72529659881,807067.277682047
43072,2021,CA,USF,SHF,LAVA,00000949,2021/06/25 00:00:00+00,2021/10/26 00:00:00+00,1,7,1,26328.9,A7F01FAF-7092-49EF-9D1E-154FBCA30808,,,,,2020,159380.002039551,189991723.010833
43073,2021,CA,USF,LNF,SKY,00003531,2021/06/27 00:00:00+00,2021/07/29 00:00:00+00,14,7,1,79.924835,FCA6F1F5-25CC-4ED8-A09D-5331498FAE5F,,,,,2020,5497.57699745589,552330.22059562
43074,2021,CA,USF,BDF,PEAK,00010128,2021/06/28 00:00:00+00,2021/06/29 00:00:00+00,9,7,1,26.090754,BF84C9EC-B0F3-4BAC-82A0-179C44DCE7A8,,,,,2020,2729.92503927191,154748.6309853
43075,2021,CA,USF,KNF,TENNANT,00005169,2021/06/28 00:00:00+00,2022/01/03 00:00:00+00,14,3,1,10591.031,5C2D3644-5266-4028-A593-F66AA0791D54,,,,,2020,95932.748154615,76985666.9234448
