STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
CA,17,38.98388889,-120.75805556,3.0,5.0,Debris Burning,2454927.5,0930,2454927.5,1600
AZ,Mohave,36.8528,-113.5758,340.0,1.0,Lightning,2456840.5,1809,2456849.5,1815
OR,Deschutes,44.3436,-121.2392,0.1,8.0,Children,2456524.5,0044,2456526.5,1354
OR,35,42.61277778,-121.37666667,0.1,1.0,Lightning,2453952.5,1920,2453952.5,2109
CA,BUTTE,39.527033,-121.461117,0.6,13.0,Missing/Undefined,2456680.5,1858,2456680.5,2035
UT,13,40.52888889,-110.45805556,0.1,4.0,Campfire,2453604.5,1330,2453604.5,1427
NC,Robeson,34.76153333,-79.28036667,50.0,2.0,Equipment Use,2456551.5,1149,2456551.5,1300
AL,Jefferson,33.486858,-86.944186,5.0,8.0,Children,2453514.5,1129,2453514.5,2200
UT,027,38.77638889,-112.25222222,0.1,1.0,Lightning,2456146.5,1909,2456147.5,1600
NY,JEFFERSON,43.9694,-75.9118,0.1,9.0,Miscellaneous,2456803.5,2152,2456897.5,2226
OR,17,43.89722222,-121.12305556,0.1,4.0,Campfire,2454974.5,1054,2454974.5,1100
CA,LAKE,38.711233,-122.612,1.0,13.0,Missing/Undefined,2456584.5,1905,2456584.5,1907
AZ,005,36.68083333,-112.37,6.5,1.0,Lightning,2457201.5,1819,2457204.5,1404
NV,Lincoln,37.0461,-114.3464,1.0,1.0,Lightning,2456132.5,1640,2456132.5,1938
NC,Johnston,35.60539444,-78.16624194,0.1,7.0,Arson,2455256.5,0330,2455256.5,0526
OK,McCurtain,34.42361111,-94.54666667,3.0,7.0,Arson,2456104.5,1950,2456104.5,2317
MN,Mahnomen,47.33786368,-96.04816683,9.0,5.0,Debris Burning,2456202.5,1640,2456202.5,1900
CA,SHASTA,40.471917,-122.33265,6.0,9.0,Miscellaneous,2456433.5,1455,2456433.5,2000
UT,SUMMIT,40.625485,-111.303585,3.4,2.0,Equipment Use,2455046.5,1850,2455047.5,1850
CA,San Bernardino,34.25444444,-116.84361111,0.1,1.0,Lightning,2456867.5,0710,2456867.5,1030
AL,Colbert,34.614456,-88.045568,25.0,7.0,Arson,2453699.5,0720,2453699.5,1048
FL,Levy,29.2736,-82.6184,10.0,1.0,Lightning,2455373.5,2043,2455373.5,2043
CA,CALAVERAS,38.125083,-120.384767,0.1,7.0,Arson,2457163.5,1959,2457163.5,2041
MT,077,47.18166667,-113.19583333,8.0,1.0,Lightning,2456129.5,1030,2456144.5,1243
MI,CRAWFORD,44.511163,-84.812204,1.2,13.0,Missing/Undefined,2456409.5,1754,2456409.5,1835
CO,Garfield,39.5619,-108.6951,191.0,1.0,Lightning,2453188.5,1618,2453191.5,1800
NY,Bronx,40.8596,-73.8026,0.1,9.0,Miscellaneous,2457206.5,1038,2457206.5,1422
NC,Stokes,36.50733333,-80.357,0.1,9.0,Miscellaneous,2456740.5,1607,2456740.5,1640
OR,Jackson,42.23806,-123.04556,0.3,13.0,Missing/Undefined,2454989.5,1300,2454989.5,2000
CA,TEHAMA,39.934633,-122.112767,1.0,5.0,Debris Burning,2456401.5,1245,2456401.5,1300
MT,Flathead,48.2382,-114.4316,0.1,5.0,Debris Burning,2457305.5,1348,2457305.5,1445
OK,Sequoyah,35.54766668,-94.5537,16.0,5.0,Debris Burning,2455655.5,1745,2455655.5,1745
AZ,5,34.71583333,-111.29222222,0.1,1.0,Lightning,2455076.5,1658,2455089.5,0828
AL,Monroe,31.544909,-87.284652,3.5,5.0,Debris Burning,2453081.5,1359,2453081.5,1425
KS,Franklin,38.46,-95.3,5.0,5.0,Debris Burning,2457109.5,1546,2457109.5,1630
KY,Lawrence,38.06563,-82.74549,20.0,5.0,Debris Burning,2455292.5,1445,2455292.5,1445
OR,29,42.05583333,-123.02722222,125.0,7.0,Arson,2454411.5,1000,2454414.5,1700
WV,Pendleton,38.67285017,-79.48701001,0.1,7.0,Arson,2453480.5,1515,2453480.5,1515
AL,Washington,31.661461,-88.338723,15.0,7.0,Arson,2454178.5,0600,2454178.5,1930
TN,ROANE,35.83,-84.71167,8.0,5.0,Debris Burning,2454141.5,1315,2454141.5,1355
MT,81,46.02611111,-113.72055556,0.1,1.0,Lightning,2455038.5,0900,2455039.5,0930
WY,33,44.56583333,-107.04638889,0.25,1.0,Lightning,2453981.5,1700,2453984.5,1100
NY,BRONX,40.8435,-73.8718,0.1,7.0,Arson,2456731.5,1059,2456959.5,1121
TN,CUMBERLAND,35.99835,-84.810667,2.5,7.0,Arson,2455641.5,1020,2455641.5,1145
NY,ERIE,42.8808085,-78.87829348,0.1,9.0,Miscellaneous,2453530.5,1600,2453530.5,1600
NC,Harnett,35.4113,-78.66131667,0.1,13.0,Missing/Undefined,2455861.5,1732,2455861.5,1755
OH,SCIOTO,38.938554,-82.935657,0.5,5.0,Debris Burning,2457110.5,1902,2457110.5,1925
WA,Okanogan County,48.5074,-119.2583,0.1,5.0,Debris Burning,2456027.5,1445,2456030.5,1105
KS,Anderson,38.17,-95.29,5.0,9.0,Miscellaneous,2457337.5,1403,2457337.5,1459
WA,051,48.5445,-117.3437,0.1,1.0,Lightning,2456871.5,2000,2456876.5,1307
WI,Washburn,45.98987,-91.59078,0.1,7.0,Arson,2457116.5,2004,2457116.5,2100
NM,Rio Arriba,36.928003,-107.044722,1.0,1.0,Lightning,2456138.5,1225,2456138.5,1805
NY,SUFFOLK,40.720152,-73.41633353,0.1,9.0,Miscellaneous,2455768.5,1154,2455768.5,1247
CA,RIVERSIDE,33.6802,-117.170767,0.01,13.0,Missing/Undefined,2457200.5,1736,2457200.5,1759
NY,LIVINGSTON,42.83676095,-77.63892369,0.1,1.0,Lightning,2454185.5,0817,2454185.5,0817
NY,ROCKLAND,41.0753,-73.9569,0.1,9.0,Miscellaneous,2457257.5,1706,2457257.5,1734
WA,063,47.65,-117.2945,0.1,4.0,Campfire,2456823.5,2300,2456828.5,1153
ID,Boundary,48.73694885,-116.229852,0.1,1.0,Lightning,2456871.5,1700,2456873.5,1239
CA,SONOMA,38.784,-122.773167,3.0,13.0,Missing/Undefined,2456492.5,1202,2456492.5,1320
FL,Okeechobee,27.5666,-80.8866,0.1,2.0,Equipment Use,2455320.5,1310,2455320.5,1310
WV,071,38.6055556,-79.2163889,0.1,5.0,Debris Burning,2455381.5,1315,2455381.5,1740
GA,Bulloch             ,32.58838418,-81.95618469,1.91,7.0,Arson,2455643.5,0033,2455643.5,0115
CO,Moffat,40.2819,-108.6562,0.1,1.0,Lightning,2454254.5,1704,2454254.5,1906
WY,Big Horn,44.76622,-108.16225,30.0,13.0,Missing/Undefined,2454907.5,1200,2454907.5,1400
AR,97,34.50944444,-93.8,22.0,9.0,Miscellaneous,2453935.5,2100,2453936.5,2130
MT,001,45.61472222,-113.32638889,0.1,1.0,Lightning,2456509.5,1431,2456510.5,1526
CA,65,33.56805556,-116.66138889,0.1,8.0,Children,2453979.5,1655,2453979.5,1720
NV,Elko,41.0278,-116.4464,175.0,1.0,Lightning,2453981.5,2022,2453983.5,1800
AR,CRAWFORD,35.45957,-94.39486,1.0,2.0,Equipment Use,2455776.5,1401,2455776.5,1434
CA,105,40.55055556,-123.06777778,0.01,7.0,Arson,2456032.5,1836,2456032.5,1916
GA,Dade,34.88296184,-85.56759416,1.86,7.0,Arson,2456003.5,1736,2456003.5,1844
FL,Marion,29.0364,-82.0604,3.0,9.0,Miscellaneous,2457101.5,1400,2457101.5,1529
WY,Park,44.50459,-109.00085,2.0,5.0,Debris Burning,2456389.5,1101,2456389.5,1135
NY,CATTARAUGUS,42.01170311,-78.80969231,0.1,9.0,Miscellaneous,2454911.5,1800,2454911.5,1800
GA,Mitchell,31.29500833,-84.32401111,0.04,5.0,Debris Burning,2456321.5,1400,2456321.5,1420
NM,Chaves,33.3503,-104.43868,4.0,2.0,Equipment Use,2455662.5,1645,2455662.5,1830
FL,Brevard,28.027,-80.6981,1.5,1.0,Lightning,2456471.5,1658,2456471.5,1808
AZ,Cochise,32.16719818,-109.5877991,20.0,9.0,Miscellaneous,2456071.5,0048,2456071.5,0800
MT,Lake,47.459583,-114.09125,6.0,5.0,Debris Burning,2456353.5,1330,2456353.5,1530
NY,New York,40.724,-74.0024,0.1,3.0,Smoking,2457150.5,2112,2457150.5,2120
NC,Wilkes,36.29716667,-81.3375,0.5,5.0,Debris Burning,2456234.5,1828,2456234.5,1910
GA,Franklin            ,34.34263865,-83.22962921,1.1,9.0,Miscellaneous,2455600.5,1225,2455600.5,1257
ID,Lincoln,42.92214,-114.35894,1.9,2.0,Equipment Use,2455786.5,1355,2455786.5,1752
MN,Marshall,48.51656067,-96.58137992,15.0,7.0,Arson,2455689.5,1337,2455689.5,1445
WA,63,47.864,-117.6759,0.01,9.0,Miscellaneous,2456444.5,1130,2456453.5,1630
CO,Pueblo,38.2908,-104.6173,0.1,9.0,Miscellaneous,2456417.5,0425,2456417.5,0455
NC,Jackson,35.397783,-83.2617,0.5,5.0,Debris Burning,2457061.5,1600,2457061.5,1715
WI,Marinette,45.51607,-88.12489,0.5,2.0,Equipment Use,2456438.5,1616,2456438.5,1632
KS,Wyandotte,39.17,-94.8,0.01,9.0,Miscellaneous,2457250.5,1626,2457250.5,1650
MT,089,47.3186111,-114.811389,0.1,4.0,Campfire,2455324.5,1230,2455325.5,1343
FL,Highlands,27.3459,-81.4254,1.0,7.0,Arson,2455627.5,1532,2455627.5,1628
GA,Hancock,33.27747222,-82.96563611,0.96,5.0,Debris Burning,2456366.5,1415,2456366.5,1500
TX,Red River,33.51916667,-94.86027778,4.0,5.0,Debris Burning,2455653.5,1554,2455653.5,1829
GA,Grady               ,30.73131818,-84.27415309,18.2,1.0,Lightning,2455744.5,1715,2455744.5,1850
NY,SUFFOLK,40.80393704,-73.23573901,1.6,9.0,Miscellaneous,2453825.5,1619,2453825.5,1619
KS,Leavenworth,39.26,-94.97,0.5,5.0,Debris Burning,2457088.5,1512,2457088.5,1754
NV,STOREY,39.568333,-119.501667,6841.0,1.0,Lightning,2453909.5,2030,2453912.5,1500
OR,35,43.02833333,-121.54055556,0.3,1.0,Lightning,2455045.5,1034,2455046.5,1120
NY,SUFFOLK,40.74423954,-73.11798022,0.1,9.0,Miscellaneous,2454577.5,1353,2454577.5,1353
MT,053,48.39722222,-115.83305556,0.25,2.0,Equipment Use,2456525.5,1630,2456525.5,1850
NY,KINGS,40.67678819,-73.8867258,0.1,9.0,Miscellaneous,2453104.5,1511,2453104.5,1511
CA,SONOMA,38.507217,-122.95525,0.1,9.0,Miscellaneous,2456683.5,1227,2456683.5,1326
NY,GREENE,42.32001107,-74.20139491,0.5,9.0,Miscellaneous,2454228.5,1357,2454228.5,1357
WI,Clark,44.46124,-90.60954,0.1,9.0,Miscellaneous,2454933.5,1702,2454933.5,1702
AL,Escambia,31.019717,-87.454558,2.0,5.0,Debris Burning,2453553.5,1608,2453553.5,1845
CA,MADERA,36.976783,-119.793933,70.0,13.0,Missing/Undefined,2456458.5,1125,2456458.5,1246
ID,017,48.29361111,-116.39,0.1,1.0,Lightning,2456184.5,1850,2456185.5,1257
UT,Juab,39.80013,-112.17132,0.1,1.0,Lightning,2455032.5,1357,2455032.5,1540
MO,55,37.82944444,-91.23361111,20.05,5.0,Debris Burning,2453469.5,1300,2453469.5,1500
NY,STEUBEN,42.53343577,-77.1710071,0.94,9.0,Miscellaneous,2453823.5,1410,2453823.5,1410
GA,Crawford,32.68245,-83.90873333,0.42,8.0,Children,2456354.5,1637,2456354.5,1655
UT,Iron,37.6269,-113.7233,0.1,1.0,Lightning,2455092.5,1949,2455093.5,1345
OR,Deschutes,44.2553,-121.1164,0.1,7.0,Arson,2457173.5,1622,2457181.5,1710
CA,71,34.34666667,-117.45861111,0.1,2.0,Equipment Use,2453867.5,1311,2453867.5,1330
MS,MARION,31.06963024,-89.68247197,70.0,4.0,Campfire,2457066.5,0938,2457066.5,1238
NM,3,33.39333333,-108.71,0.1,1.0,Lightning,2454971.5,1645,2455005.5,1600
NY,NIAGARA,43.1152,-78.6804,0.1,9.0,Miscellaneous,2456128.5,2215,2456128.5,2316
MN,75,47.87111111,-91.70055556,0.1,9.0,Miscellaneous,2453622.5,1500,2453622.5,1730
NC,Union,35.14471667,-80.58443333,0.5,13.0,Missing/Undefined,2455606.5,1351,2455606.5,1422
SC,Sumter County,33.945053,-80.050453,3.0,5.0,Debris Burning,2455763.5,2344,2455764.5,0037
OR,Jackson,42.34277778,-122.47805556,0.01,9.0,Miscellaneous,2456784.5,1230,2456784.5,1400
AL,Chilton,31.146291,-85.3744448,10.0,2.0,Equipment Use,2455614.5,1506,2455614.5,1817
CA,Riverside,33.7048,-117.242797,3.0,2.0,Equipment Use,2455032.5,1400,2455032.5,1430
GA,Jefferson           ,33.00400278,-82.40268889,0.17,5.0,Debris Burning,2456850.5,1545,2456850.5,1620
ID,49,46.00416667,-115.22666667,0.01,1.0,Lightning,2454299.5,1725,2454302.5,0800
NY,OSWEGO,43.306,-76.153,0.1,7.0,Arson,2456065.5,1226,2456065.5,1304
CA,San Bernardino,34.109878,-117.173303,0.1,8.0,Children,2454283.5,1352,2454283.5,1352
CA,105,40.39805556,-123.05333333,0.25,9.0,Miscellaneous,2455045.5,0440,2455045.5,0847
MN,21,46.99972222,-93.90638889,0.1,9.0,Miscellaneous,2454022.5,1330,2454022.5,1630
NY,BROOME,42.037,-75.635,0.63,1.0,Lightning,2456023.5,1400,2456023.5,1507
NY,Steuben,42.3525,-77.6628,1.0,7.0,Arson,2457142.5,1859,2457142.5,2017
KY,Leslie,36.93027115,-83.50537872,1.0,5.0,Debris Burning,2456373.5,1852,2456373.5,2035
CA,SONOMA,38.236567,-122.519383,0.1,13.0,Missing/Undefined,2456515.5,1331,2456515.5,1348
MS,GEORGE,30.95460036,-88.80874527,15.0,9.0,Miscellaneous,2457089.5,1327,2457089.5,1735
KS,Franklin,38.72,-95.1,10.0,5.0,Debris Burning,2457112.5,1351,2457112.5,1445
MN,Koochiching,48.521375,-93.55636728,4.0,9.0,Miscellaneous,2457336.5,1417,2457336.5,1508
IL,151,37.56472222,-88.6425,0.1,4.0,Campfire,2456388.5,1000,2456390.5,1012
KY,Pike,37.2313,-82.5638,4.0,5.0,Debris Burning,2457106.5,1425,2457106.5,1603
NC,Scotland,34.73333333,-79.51666667,0.2,13.0,Missing/Undefined,2455747.5,1655,2455747.5,1715
OK,79,34.86583333,-94.8775,25.0,7.0,Arson,2454853.5,1900,2454854.5,0030
AL,Calhoun,33.89944444,-85.53972222,400.0,7.0,Arson,2456743.5,1502,2456747.5,1300
NY,CHAUTAUQUA,42.43182378,-79.33514462,0.1,9.0,Miscellaneous,2453791.5,1809,2453791.5,1809
OR,Harney,43.1029,-118.2796,1.0,1.0,Lightning,2453962.5,1535,2453963.5,1600
UT,San Juan,38.2003,-109.245,0.1,1.0,Lightning,2455000.5,1641,2455000.5,1930
AL,Mobile,30.398018,-88.244495,0.3,9.0,Miscellaneous,2453097.5,1310,2453097.5,1345
GA,Pulaski,32.32622778,-83.46205278,7.4,5.0,Debris Burning,2456217.5,1250,2456217.5,1425
NY,NASSAU,40.73276297,-73.63686183,0.1,9.0,Miscellaneous,2455061.5,1220,2455061.5,1220
KY,Knox,36.94187164,-83.99935913,17.0,5.0,Debris Burning,2456381.5,1425,2456381.5,1900
UT,Beaver,38.2117,-113.6086,0.1,1.0,Lightning,2455088.5,1407,2455088.5,1715
AZ,5,35.28805556,-111.60472222,0.1,1.0,Lightning,2454651.5,1543,2454651.5,1700
MT,53,48.58666667,-115.46833333,0.1,1.0,Lightning,2454687.5,1508,2454689.5,0930
GA,Burke               ,32.94083333,-81.80783333,1.62,5.0,Debris Burning,2456843.5,1350,2456843.5,1533
OK,McCurtain,34.31683334,-94.96200002,8.0,7.0,Arson,2455800.5,1730,2455800.5,1730
MT,63,46.71777778,-114.13444444,10.0,7.0,Arson,2453978.5,1630,2453980.5,0935
OR,19,42.88194444,-122.98333333,1.0,1.0,Lightning,2453955.5,0800,2453956.5,1500
CO,Rio Blanco,39.7956,-108.8644,0.1,1.0,Lightning,2456174.5,1525,2456176.5,1800
OK,Sequoyah,35.75305556,-94.80472222,80.0,7.0,Arson,2456266.5,1230,2456266.5,1720
NC,Cumberland,34.97446667,-78.91368333,7.0,8.0,Children,2456012.5,1645,2456012.5,1830
AZ,9,32.62944444,-109.8325,0.5,1.0,Lightning,2454291.5,2230,2454292.5,1830
AZ,Maricopa,33.3484,-112.715,0.1,13.0,Missing/Undefined,2456835.5,1155,2456835.5,1215
NY,CATTARAUGUS,42.35884914,-78.72454682,0.1,7.0,Arson,2454731.5,1553,2454731.5,1553
CA,MENDOCINO,39.410983,-123.74115,0.3,7.0,Arson,2456614.5,1423,2456614.5,1535
AZ,Yuma,32.6934,-114.0166,7.0,2.0,Equipment Use,2453841.5,1632,2453842.5,1800
NC,Northampton,36.437166,-77.202,0.5,5.0,Debris Burning,2457114.5,1200,2457114.5,1240
NC,Moore,35.10575,-79.52205,0.2,1.0,Lightning,2456225.5,1635,2456225.5,1700
MI,123,43.6841667,-85.6236111,0.1,9.0,Miscellaneous,2455281.5,1420,2455281.5,1446
TX,Taylor,32.3,-100.13333333,8.0,9.0,Miscellaneous,2455733.5,1806,2455733.5,2006
FL,Highlands,27.4895,-81.5088,0.2,7.0,Arson,2455734.5,1712,2455734.5,1735
GA,Treutlen,32.34340833,-82.70966111,0.59,5.0,Debris Burning,2456502.5,0820,2456502.5,0855
CA,Kern,35.664758,-118.261558,0.1,2.0,Equipment Use,2453328.5,1442,2453328.5,1442
GA,Hall                ,34.24039482,-83.71013193,1.1,5.0,Debris Burning,2455607.5,1202,2455607.5,1238
WY,Lincoln,42.1399,-110.5524,0.1,1.0,Lightning,2453183.5,1730,2453183.5,1845
GA,Towns               ,34.97825,-83.74655556,0.2,3.0,Smoking,2457039.5,1503,2457039.5,1515
CA,73,32.82,-116.64305556,0.1,9.0,Miscellaneous,2454072.5,2137,2454072.5,2237
TX,Eastland,32.2607,-98.95995,298.0,2.0,Equipment Use,2455531.5,1100,2455531.5,1800
LA,079,31.6566667,-92.4136111,1.0,7.0,Arson,2455292.5,1345,2455292.5,1550
CO,13,40.07777778,-105.44583333,0.1,1.0,Lightning,2455067.5,1145,2455067.5,1340
NY,DELAWARE,42.30252174,-74.92872053,1.38,9.0,Miscellaneous,2454190.5,1838,2454190.5,1838
FL,Escambia,30.8422,-87.3439,10.0,5.0,Debris Burning,2456589.5,1730,2456589.5,1921
NY,RENSSELAER,42.5302033,-73.71439476,0.1,9.0,Miscellaneous,2453337.5,0658,2453337.5,0658
NY,MADISON,42.92467999,-75.62590205,0.1,9.0,Miscellaneous,2454243.5,1526,2454243.5,1526
KS,Johnson,38.81,-94.64,20.0,5.0,Debris Burning,2457076.5,1504,2457076.5,1618
CA,SAN DIEGO,33.372583,-117.078667,0.1,13.0,Missing/Undefined,2456446.5,1602,2456446.5,1622
KY,Whitley,36.78403,-84.06129,25.0,5.0,Debris Burning,2455288.5,1730,2455288.5,1730
OR,17,44.26888889,-121.53611111,0.1,5.0,Debris Burning,2454630.5,0700,2454630.5,1246
NY,CHAUTAUQUA,42.15939479,-79.59941572,0.73,5.0,Debris Burning,2454580.5,1843,2454580.5,1843
NC,Durham,36.001171,-78.884078,0.01,7.0,Arson,2457279.5,2219,2457279.5,2230
CO,La Plata,37.2922,-107.9244,0.1,1.0,Lightning,2456497.5,2316,2456498.5,1405
NY,ULSTER,41.89837089,-74.0125618,0.1,9.0,Miscellaneous,2453502.5,1527,2453502.5,1527
AL,St. Clair,33.845161,-86.211389,23.0,5.0,Debris Burning,2454155.5,1412,2454155.5,1706
NY,ULSTER,41.79325826,-74.31655403,2.38,9.0,Miscellaneous,2454683.5,1328,2454683.5,1328
AZ,YAVAPAI,34.6742,-112.272,28.9,9.0,Miscellaneous,2456415.5,1050,2456416.5,1800
MN,Pine,45.9240399,-93.05581926,1.2,9.0,Miscellaneous,2456409.5,1230,2456409.5,1305
NY,WASHINGTON,43.11710503,-73.51631097,1.15,7.0,Arson,2453476.5,1452,2453476.5,1452
OR,Jackson,42.3189,-122.9811,0.1,13.0,Missing/Undefined,2456146.5,1645,2456146.5,1724
GA,Washington,32.88833333,-82.88852778,0.3,5.0,Debris Burning,2456427.5,1555,2456427.5,1635
AR,71,35.61972222,-93.41638889,6.2,7.0,Arson,2453754.5,1550,2453754.5,1930
AZ,Mohave,34.4956,-113.3942,0.5,2.0,Equipment Use,2457218.5,0021,2457218.5,0145
NC,Currituck,36.297552,-75.802541,0.02,3.0,Smoking,2457222.5,1413,2457222.5,1446
NJ,Somerset,40.6044444,-74.4827778,0.25,3.0,Smoking,2456024.5,1317,2456027.5,1200
CA,21,39.62722222,-122.775,0.01,9.0,Miscellaneous,2454023.5,0643,2454023.5,0800
AL,Elmore,33.4425173,-86.7901311,65.3,7.0,Arson,2455616.5,1813,2455616.5,2308
NY,LIVINGSTON,42.83309099,-77.87398785,0.1,9.0,Miscellaneous,2454403.5,1343,2454403.5,1343
FL,Marion,29.0872,-81.9933,0.5,9.0,Miscellaneous,2455543.5,1542,2455543.5,1542
KS,Butler,37.8,-96.97,2.0,9.0,Miscellaneous,2457241.5,1721,2457241.5,1839
MT,89,47.46972222,-115.00694444,0.1,4.0,Campfire,2454680.5,0940,2454680.5,1046
GA,Dodge,32.13019722,-83.18344167,41.29,5.0,Debris Burning,2456316.5,1400,2456316.5,1651
SC,Orangeburg County,33.569874,-81.192276,13.5,2.0,Equipment Use,2456308.5,1407,2456308.5,1553
NY,BRONX,40.86859748,-73.84266352,0.1,9.0,Miscellaneous,2454620.5,1605,2454620.5,1605
OR,Tillamook,45.54,-123.7875,0.01,5.0,Debris Burning,2456156.5,1208,2456156.5,1608
NY,DELAWARE,42.25253642,-74.76140458,1.68,9.0,Miscellaneous,2454574.5,1504,2454574.5,1504
FL,Columbia,29.949,-82.7556,0.1,9.0,Miscellaneous,2455956.5,1247,2455956.5,1342
NY,CAYUGA,42.93636967,-76.61808895,0.1,9.0,Miscellaneous,2454992.5,1356,2454992.5,1356
WY,Sheridan,44.7649,-107.07203,1.0,2.0,Equipment Use,2456903.5,1649,2456903.5,1725
NM,Lincoln,33.56888889,-105.27055556,0.25,1.0,Lightning,2456858.5,0900,2456875.5,1300
GA,Jenkins             ,32.79993822,-81.82815459,0.69,1.0,Lightning,2455779.5,1618,2455779.5,1647
OR,33,42.63916667,-123.84777778,0.75,1.0,Lightning,2454292.5,1500,2454292.5,1930
NY,NASSAU,40.589173,-73.57762997,0.1,7.0,Arson,2453555.5,2200,2453555.5,2200
CA,Riverside,33.744694,-117.262208,0.3,9.0,Miscellaneous,2453908.5,1725,2453908.5,1825
GA,Jones,32.87810556,-83.56495833,0.77,5.0,Debris Burning,2456381.5,1259,2456381.5,1417
NY,NASSAU,40.71813795,-73.61075871,0.1,9.0,Miscellaneous,2453064.5,1458,2453064.5,1458
OK,Pittsburg,34.75600001,-95.61703332,280.0,1.0,Lightning,2455777.5,2050,2455777.5,2050
NY,JEFFERSON,44.0108,-76.0297,0.1,9.0,Miscellaneous,2457275.5,1950,2457275.5,2120
PA,VENANGO,41.23935,-79.83491,0.75,5.0,Debris Burning,2456404.5,1321,2456404.5,1415
CA,RIVERSIDE,33.881111,-117.501389,231.0,13.0,Missing/Undefined,2453649.5,1648,2453650.5,0600
OR,Klamath,43.0,-121.0,0.01,5.0,Debris Burning,2456809.5,1725,2456809.5,1756
UT,53,37.25111111,-113.39416667,0.1,1.0,Lightning,2454297.5,1700,2454297.5,1830
AZ,1,33.75666667,-109.37388889,5.3,1.0,Lightning,2454281.5,0700,2454284.5,1200
AL,Dallas,32.320638,-86.93696,4.0,5.0,Debris Burning,2454493.5,1400,2454493.5,1600
MT,Missoula,46.965,-113.8325,0.3,1.0,Lightning,2456875.5,2043,2456876.5,1116
OK,Cherokee,36.07388889,-95.26555556,2.0,5.0,Debris Burning,2455974.5,1401,2455974.5,1510
AL,Cleburne,33.603879,-85.507953,416.0,7.0,Arson,2453648.5,1915,2453648.5,2330
NY,CHAUTAUQUA,42.0833655,-79.22625451,0.1,7.0,Arson,2454272.5,1843,2454272.5,1843
MT,Powder River,45.083,-105.977,1.0,1.0,Lightning,2457286.5,1730,2457286.5,2100
AZ,25,34.53027778,-112.95333333,0.2,9.0,Miscellaneous,2453245.5,1945,2453245.5,2110
TN,OBION,36.32775,-89.377017,1.0,7.0,Arson,2457031.5,1655,2457031.5,1735
PA,WESTMORELAND,40.18778,-79.70389,0.25,2.0,Equipment Use,2457113.5,1128,2457113.5,1200
CO,Moffat,40.3652,-108.5134,0.1,1.0,Lightning,2454254.5,1634,2454254.5,1915
OR,17,42.64833333,-121.82138889,0.1,1.0,Lightning,2455044.5,1400,2455046.5,1500
CA,RIVERSIDE,34.003891,-117.402853,0.25,9.0,Miscellaneous,2457117.5,0551,2457117.5,0613
TN,Giles,35.2766667,-86.9566667,12.0,7.0,Arson,2453385.5,1330,2453385.5,1510
MT,Deer Lodge,46.1614,-113.1378,0.1,11.0,Powerline,2456970.5,1321,2456970.5,1521
CA,Humboldt,40.6969,-124.2736,0.3,2.0,Equipment Use,2456431.5,1119,2456431.5,1147
CO,77,38.99277778,-108.26361111,0.1,1.0,Lightning,2453577.5,1708,2453577.5,1905
NY,OTSEGO,42.74208909,-75.28564888,0.75,7.0,Arson,2454916.5,1207,2454916.5,1207
MN,Lake of the Woods,49.34335784,-95.07337816,0.5,4.0,Campfire,2456182.5,1300,2456184.5,1500
MT,031,44.75916667,-111.1175,0.25,1.0,Lightning,2456493.5,1421,2456494.5,1700
KY,Bell,36.82257,-83.57954,1.0,5.0,Debris Burning,2454373.5,1700,2454373.5,1700
SC,Williamsburg County,33.569466,-79.935379,1.0,5.0,Debris Burning,2455664.5,1236,2455664.5,1336
AZ,COCHISE,32.2786,-109.8322,0.1,9.0,Miscellaneous,2456466.5,1428,2456466.5,1515
GA,Talbot              ,32.74920556,-84.58176111,2.2,5.0,Debris Burning,2457067.5,1304,2457067.5,1415
AZ,25,34.75972222,-111.91083333,0.1,1.0,Lightning,2455013.5,2300,2455014.5,1420
CO,Rio Blanco,40.1753,-108.3017,0.1,1.0,Lightning,2456173.5,1313,2456175.5,1200
OR,Harney,43.7441,-119.490097,0.1,1.0,Lightning,2454685.5,1812,2454685.5,2129
WI,083,45.33055556,-88.59194444,0.1,5.0,Debris Burning,2457163.5,1725,2457163.5,1740
NC,Iredell,36.001683,-80.94922,0.31,5.0,Debris Burning,2457318.5,1546,2457318.5,1602
NY,ERIE,42.9477,-78.6771,0.1,9.0,Miscellaneous,2456486.5,1622,2456486.5,1653
NC,Orange,36.123,-79.97533333,0.2,5.0,Debris Burning,2455265.5,1604,2455265.5,1706
FL,Lafayette,30.0862,-83.2803,2.5,9.0,Miscellaneous,2455943.5,1616,2455943.5,1707
WI,Jackson,44.53012,-91.14516,0.4,5.0,Debris Burning,2456021.5,1032,2456021.5,1130
NC,Catawba,35.66303888,-81.02503888,0.2,5.0,Debris Burning,2455470.5,1100,2455470.5,1550
CA,Riverside,33.64885,-116.399681,0.2,9.0,Miscellaneous,2453190.5,2133,2453190.5,2150
CA,Nevada,39.0969,-121.13873,0.1,13.0,Missing/Undefined,2455743.5,1649,2455743.5,1800
AZ,005,34.4252778,-110.887778,0.1,1.0,Lightning,2455398.5,0900,2455398.5,1330
MN,Becker,46.73027316,-95.66832603,4.0,7.0,Arson,2457127.5,2124,2457127.5,2250
AZ,Mohave,35.7753,-114.5166,2.0,2.0,Equipment Use,2453587.5,1500,2453587.5,1700
