CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,Block_Location,BLKADDR,Lat,Lon
19043687,THEFT MISD. (UNDER $950),08/04/2019 12:00:00 AM,08:00,LARCENY,0,"2700 BANCROFT WY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WY,37.869312,-122.254314
19091325,BURGLARY AUTO,07/05/2019 12:00:00 AM,21:15,BURGLARY - VEHICLE,5,"1900 ALLSTON WY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WY,37.868785,-122.272701
19048836,DOMESTIC VIOLENCE,08/31/2019 12:00:00 AM,12:34,FAMILY OFFENSE,6,"HEARST AV & GRANT ST
Berkeley, CA
(37.873017, -122.275481)",HEARST AV & GRANT ST,37.873017,-122.275481
19048373,ASSAULT/BATTERY MISD.,08/18/2019 12:00:00 AM,05:00,ASSAULT,0,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,37.869685,-122.272804
19043507,ASSAULT/BATTERY MISD.,08/07/2019 12:00:00 AM,18:41,ASSAULT,3,"2100 SEVENTH ST
Berkeley, CA
(37.866936, -122.296218)",2100 SEVENTH ST,37.866936,-122.296218
19091735,BURGLARY AUTO,08/23/2019 12:00:00 AM,16:50,BURGLARY - VEHICLE,5,"OXFORD STREET & ADDISON ST
Berkeley, CA
(37.87146, -122.266052)",OXFORD STREET & ADDISON ST,37.87146,-122.266052
19040206,VANDALISM,07/14/2019 12:00:00 AM,00:00,VANDALISM,0,"ORCHARD LANE & MOSSWOOD LN
Berkeley, CA
(37.869114, -122.249327)",ORCHARD LANE & MOSSWOOD LN,37.869114,-122.249327
19091636,BURGLARY AUTO,08/13/2019 12:00:00 AM,08:50,BURGLARY - VEHICLE,2,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,37.861387,-122.259001
19042274,BURGLARY COMMERCIAL,08/02/2019 12:00:00 AM,06:30,BURGLARY - COMMERCIAL,5,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,37.863611,-122.317566
19045702,ASSAULT/BATTERY MISD.,08/17/2019 12:00:00 AM,17:13,ASSAULT,6,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,37.869363,-122.268028
19043736,FRAUD/FORGERY,08/06/2019 12:00:00 AM,12:00,FRAUD,2,"1000 CHANNING WY
Berkeley, CA
(37.862462, -122.292149)",1000 CHANNING WY,37.862462,-122.292149
19091541,THEFT FELONY (OVER $950),07/31/2019 12:00:00 AM,23:00,LARCENY,3,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19044823,NARCOTICS,08/13/2019 12:00:00 AM,19:24,DRUG VIOLATION,2,"UNIVERSITY AV & 10TH ST
Berkeley, CA
(37.868819, -122.29329)",UNIVERSITY AV & 10TH ST,37.868819,-122.29328999999998
19040709,ALCOHOL OFFENSE,07/26/2019 12:00:00 AM,00:14,LIQUOR LAW VIOLATION,5,"2100 SEVENTH ST
Berkeley, CA
(37.866936, -122.296218)",2100 SEVENTH ST,37.866936,-122.296218
19091463,VANDALISM,07/23/2019 12:00:00 AM,03:15,VANDALISM,2,"OTIS STREET & ASHBY AV
Berkeley, CA
(37.854427, -122.270006)",OTIS STREET & ASHBY AV,37.854427,-122.270006
19041114,NARCOTICS,07/27/2019 12:00:00 AM,23:22,DRUG VIOLATION,6,"1700 SPRUCE ST
Berkeley, CA
(37.876921, -122.265567)",1700 SPRUCE ST,37.876921,-122.265567
19091596,THEFT MISD. (UNDER $950),08/03/2019 12:00:00 AM,04:00,LARCENY,6,"2400 COLLEGE AV
Berkeley, CA
(37.867482, -122.254253)",2400 COLLEGE AV,37.867482,-122.254253
19037225,THEFT MISD. (UNDER $950),07/09/2019 12:00:00 AM,11:21,LARCENY,2,"2100 GRANT ST
Berkeley, CA
(37.870243, -122.275149)",2100 GRANT ST,37.870243,-122.275149
19046094,THEFT MISD. (UNDER $950),08/19/2019 12:00:00 AM,16:50,LARCENY,1,"2400 SHATTUCK AV
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AV,37.865772,-122.267643
19035790,THEFT FELONY (OVER $950),07/01/2019 12:00:00 AM,11:11,LARCENY,1,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,37.869888,-122.300618
19038027,ROBBERY,07/13/2019 12:00:00 AM,01:45,ROBBERY,6,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19038141,VEHICLE STOLEN,07/13/2019 12:00:00 AM,03:30,MOTOR VEHICLE THEFT,6,"2900 DEAKIN ST
Berkeley, CA
(37.857254, -122.262649)",2900 DEAKIN ST,37.857254,-122.262649
19042685,VEHICLE STOLEN,08/03/2019 12:00:00 AM,22:00,MOTOR VEHICLE THEFT,6,"HAROLD WY & KITTREDGE ST
Berkeley, CA
(37.868325, -122.269125)",HAROLD WY & KITTREDGE ST,37.868325,-122.269125
19036175,ASSAULT/BATTERY MISD.,07/03/2019 12:00:00 AM,00:20,ASSAULT,3,"2500 PARKER ST
Berkeley, CA
(37.863369, -122.257622)",2500 PARKER ST,37.863369,-122.257622
19039818,FRAUD/FORGERY,07/21/2019 12:00:00 AM,19:05,FRAUD,0,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,37.873687,-122.268616
19091627,BURGLARY AUTO,08/11/2019 12:00:00 AM,17:00,BURGLARY - VEHICLE,0,"900 CARLETON ST
Berkeley, CA
(37.856948, -122.293014)",900 CARLETON ST,37.856948,-122.293014
19035839,ROBBERY,07/01/2019 12:00:00 AM,01:15,ROBBERY,1,"3200 ADELINE ST
Berkeley, CA
(37.850385, -122.270897)",3200 ADELINE ST,37.850385,-122.270897
19037278,DISTURBANCE,07/09/2019 12:00:00 AM,16:36,DISORDERLY CONDUCT,2,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,37.861387,-122.259001
19042447,BURGLARY AUTO,08/02/2019 12:00:00 AM,21:45,BURGLARY - VEHICLE,5,"GOLDEN GATE FIELDS &GILMAN ST
Berkeley, CA",GOLDEN GATE FIELDS &GILMAN ST,,
19047472,NARCOTICS,08/25/2019 12:00:00 AM,14:26,DRUG VIOLATION,0,"800 UNIVERSITY AV
Berkeley, CA
(37.86771, -122.298465)",800 UNIVERSITY AV,37.86771,-122.298465
19045066,BURGLARY AUTO,08/14/2019 12:00:00 AM,15:45,BURGLARY - VEHICLE,3,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,37.867157,-122.2678
19091653,THEFT FROM AUTO,08/04/2019 12:00:00 AM,20:00,LARCENY - FROM VEHICLE,0,"STUART STREET & MILVIA ST
Berkeley, CA
(37.858214, -122.269252)",STUART STREET & MILVIA ST,37.858214,-122.269252
19036802,VANDALISM,07/06/2019 12:00:00 AM,23:10,VANDALISM,6,"2800 COLLEGE AV
Berkeley, CA
(37.859846, -122.253325)",2800 COLLEGE AV,37.85984600000001,-122.253325
19047027,DISTURBANCE,08/23/2019 12:00:00 AM,15:25,DISORDERLY CONDUCT,5,"SHATTUCK AV & BLAKE ST
Berkeley, CA
(37.863053, -122.267321)",SHATTUCK AV & BLAKE ST,37.863053,-122.267321
19051134,FRAUD/FORGERY,08/27/2019 12:00:00 AM,08:00,FRAUD,2,"1000 SHATTUCK AVE
Berkeley, CA
(37.889494, -122.269171)",1000 SHATTUCK AVE,37.889494,-122.269171
19037135,FRAUD/FORGERY,07/08/2019 12:00:00 AM,12:22,FRAUD,1,"2000 KITTREDGE ST
Berkeley, CA
(37.868204, -122.270054)",2000 KITTREDGE ST,37.868204,-122.270054
19038450,ASSAULT/BATTERY MISD.,07/15/2019 12:00:00 AM,09:53,ASSAULT,1,"1000 ADDISON ST
Berkeley, CA
(37.867383, -122.293938)",1000 ADDISON ST,37.867383,-122.29393799999998
19038760,ASSAULT/BATTERY MISD.,07/15/2019 12:00:00 AM,09:00,ASSAULT,1,"SOLANO AV & ENSENADA AV
Berkeley, CA
(37.89126, -122.281375)",SOLANO AV & ENSENADA AV,37.89126,-122.281375
19045124,ROBBERY,08/15/2019 12:00:00 AM,00:20,ROBBERY,4,"TELEGRAPH AV & CARLETON ST
Berkeley, CA
(37.862321, -122.258872)",TELEGRAPH AV & CARLETON ST,37.862321,-122.258872
19091811,BURGLARY AUTO,08/31/2019 12:00:00 AM,20:30,BURGLARY - VEHICLE,6,"741 ALLSTON WAY ST
Berkeley, CA
(37.864875, -122.298813)",741 ALLSTON WAY ST,37.864875,-122.298813
19047751,BURGLARY AUTO,08/26/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,1,"BERKELEY WY & HENRY ST
Berkeley, CA
(37.872831, -122.269636)",BERKELEY WY & HENRY ST,37.872831,-122.269636
19040800,DISTURBANCE,07/26/2019 12:00:00 AM,14:17,DISORDERLY CONDUCT,5,"2100 MILVIA ST
Berkeley, CA
(37.870603, -122.270612)",2100 MILVIA ST,37.870603,-122.270612
19037828,THEFT FELONY (OVER $950),07/11/2019 12:00:00 AM,14:00,LARCENY,4,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,37.869888,-122.300618
19040091,THEFT FELONY (OVER $950),07/23/2019 12:00:00 AM,08:30,LARCENY,2,"2600 TELEGRAPH AV
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AV,37.862927,-122.258784
19040019,ARSON,07/22/2019 12:00:00 AM,20:36,ARSON,1,"1800 FAIRVIEW ST
Berkeley, CA
(37.850434, -122.272607)",1800 FAIRVIEW ST,37.850434,-122.272607
19091362,BURGLARY AUTO,07/11/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,4,"1500 BERKELEY WY
Berkeley, CA
(37.871311, -122.281978)",1500 BERKELEY WY,37.871311,-122.281978
19044492,THEFT FELONY (OVER $950),08/12/2019 12:00:00 AM,13:04,LARCENY,1,"2900 COLLEGE AV
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AV,37.858356,-122.253179
19091441,BURGLARY AUTO,07/20/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,6,"2000 8TH ST
Berkeley, CA
(37.868366, -122.295508)",2000 8TH ST,37.868366,-122.295508
19091769,BURGLARY AUTO,08/24/2019 12:00:00 AM,02:30,BURGLARY - VEHICLE,6,"2900 NEWBURY ST
Berkeley, CA
(37.856614, -122.267596)",2900 NEWBURY ST,37.856614,-122.267596
19043088,THEFT MISD. (UNDER $950),08/06/2019 12:00:00 AM,06:15,LARCENY,2,"2700 ASHBY AV
Berkeley, CA
(37.85704, -122.25306)",2700 ASHBY AV,37.85704000000001,-122.25306
19041979,BURGLARY AUTO,07/31/2019 12:00:00 AM,23:20,BURGLARY - VEHICLE,3,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,37.867852,-122.258699
19042659,NARCOTICS,08/03/2019 12:00:00 AM,22:03,DRUG VIOLATION,6,"SAN PABLO AV & DWIGHT WY
Berkeley, CA
(37.861078, -122.289632)",SAN PABLO AV & DWIGHT WY,37.861078000000006,-122.289632
19044005,GUN/WEAPON,08/09/2019 12:00:00 AM,22:40,WEAPONS OFFENSE,5,"REGENT STREET & DWIGHT WY
Berkeley, CA
(37.865202, -122.257795)",REGENT STREET & DWIGHT WY,37.865202,-122.257795
19045210,ROBBERY,08/15/2019 12:00:00 AM,12:46,ROBBERY,4,"2900 COLLEGE AVE
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AVE,37.858356,-122.253179
19044555,BURGLARY AUTO,08/12/2019 12:00:00 AM,19:00,BURGLARY - VEHICLE,1,"1000 UNIVERSITY AV
Berkeley, CA
(37.868641, -122.29415)",1000 UNIVERSITY AV,37.868641,-122.29415
19041809,THEFT MISD. (UNDER $950),07/23/2019 12:00:00 AM,12:00,LARCENY,2,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,37.867157,-122.2678
19091655,THEFT FROM AUTO,08/12/2019 12:00:00 AM,18:00,LARCENY - FROM VEHICLE,1,"1300 FRANCISCO ST
Berkeley, CA
(37.873393, -122.286956)",1300 FRANCISCO ST,37.873393,-122.286956
19048703,THEFT FELONY (OVER $950),08/30/2019 12:00:00 AM,16:00,LARCENY,5,"2300 PROSPECT ST
Berkeley, CA
(37.869332, -122.25019)",2300 PROSPECT ST,37.869332,-122.25019
19040570,ROBBERY,07/25/2019 12:00:00 AM,11:58,ROBBERY,4,"2400 TELEGRAPH AV
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AV,37.866761,-122.258779
19091472,THEFT MISD. (UNDER $950),07/25/2019 12:00:00 AM,08:15,LARCENY,4,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,37.869363,-122.268028
19036453,VANDALISM,07/05/2019 12:00:00 AM,03:06,VANDALISM,5,"2000 UNIVERSITY AV
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AV,37.871828,-122.270516
19037658,FRAUD/FORGERY,07/11/2019 12:00:00 AM,11:57,FRAUD,4,"1600 BELVEDERE AV
Berkeley, CA
(37.875708, -122.2897)",1600 BELVEDERE AV,37.875708,-122.2897
19036092,BURGLARY COMMERCIAL,07/03/2019 12:00:00 AM,03:00,BURGLARY - COMMERCIAL,3,"1500 WALNUT ST
Berkeley, CA
(37.880376, -122.268183)",1500 WALNUT ST,37.880376,-122.268183
19051599,VEHICLE STOLEN,08/23/2019 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,5,"BERRYMAN STREET & BONITA AV
Berkeley, CA
(37.883407, -122.273154)",BERRYMAN STREET & BONITA AV,37.883407,-122.273154
19047711,BURGLARY RESIDENTIAL,08/23/2019 12:00:00 AM,15:00,BURGLARY - RESIDENTIAL,5,"2700 BANCROFT WY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WY,37.869312,-122.254314
19043887,DISTURBANCE,08/09/2019 12:00:00 AM,12:42,DISORDERLY CONDUCT,5,"2000 DURANT AV
Berkeley, CA
(37.866426, -122.269762)",2000 DURANT AV,37.866426,-122.269762
19091662,BURGLARY AUTO,08/15/2019 12:00:00 AM,06:30,BURGLARY - VEHICLE,4,"700 ALLSTON WY
Berkeley, CA
(37.864693, -122.299701)",700 ALLSTON WY,37.864693,-122.299701
19047438,BURGLARY AUTO,08/24/2019 12:00:00 AM,20:30,BURGLARY - VEHICLE,6,"1300 KAINS AV
Berkeley, CA
(37.88052, -122.294842)",1300 KAINS AV,37.88052,-122.294842
19047627,THEFT MISD. (UNDER $950),08/23/2019 12:00:00 AM,12:00,LARCENY,5,"2700 SEVENTH ST
Berkeley, CA
(37.856088, -122.29274)",2700 SEVENTH ST,37.856088,-122.29274
19035937,THEFT MISD. (UNDER $950),07/02/2019 12:00:00 AM,09:56,LARCENY,2,"1800 UNIVERSITY AV
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AV,37.871246,-122.274991
19091423,THEFT MISD. (UNDER $950),07/18/2019 12:00:00 AM,12:30,LARCENY,4,"1100 WOODSIDE RD
Berkeley, CA
(37.893033, -122.253468)",1100 WOODSIDE RD,37.893033,-122.253468
19043861,FRAUD/FORGERY,08/07/2019 12:00:00 AM,16:45,FRAUD,3,"2700 CHANNING WY
Berkeley, CA
(37.867491, -122.254054)",2700 CHANNING WY,37.867491,-122.254054
19091491,VANDALISM,07/25/2019 12:00:00 AM,22:30,VANDALISM,4,"2700 SAN PABLO AV
Berkeley, CA
(37.857714, -122.288536)",2700 SAN PABLO AV,37.857714,-122.288536
19036846,BURGLARY COMMERCIAL,07/07/2019 12:00:00 AM,02:50,BURGLARY - COMMERCIAL,0,"1200 SAN PABLO AV
Berkeley, CA
(37.882033, -122.296381)",1200 SAN PABLO AV,37.882033,-122.296381
19048366,DISTURBANCE,08/27/2019 12:00:00 AM,20:40,DISORDERLY CONDUCT,2,"1700 MARIN AV
Berkeley, CA
(37.889482, -122.281718)",1700 MARIN AV,37.889482,-122.281718
19048693,BURGLARY AUTO,08/30/2019 12:00:00 AM,20:42,BURGLARY - VEHICLE,5,"1500 UNIVERSITY AV
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AV,37.870396,-122.281585
19091640,BURGLARY AUTO,08/12/2019 12:00:00 AM,22:00,BURGLARY - VEHICLE,1,"1100 ARCH ST
Berkeley, CA
(37.888792, -122.266538)",1100 ARCH ST,37.888792,-122.26653799999998
19037192,DISTURBANCE,07/09/2019 12:00:00 AM,00:00,DISORDERLY CONDUCT,2,"2800 ADELINE ST
Berkeley, CA
(37.858116, -122.268002)",2800 ADELINE ST,37.858116,-122.268002
19047989,THEFT MISD. (UNDER $950),08/27/2019 12:00:00 AM,04:00,LARCENY,2,"2100 SHATTUCK AV
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AV,37.871167,-122.268285
19041188,DISTURBANCE,07/28/2019 12:00:00 AM,02:00,DISORDERLY CONDUCT,0,"1800 ADDISON ST
Berkeley, CA
(37.870298, -122.275101)",1800 ADDISON ST,37.870298,-122.275101
19039118,SEXUAL ASSAULT MISD.,07/18/2019 12:00:00 AM,08:14,SEX CRIME,4,"BANCROFT WY & FULTON ST
Berkeley, CA
(37.867831, -122.265858)",BANCROFT WY & FULTON ST,37.867831,-122.265858
19040649,ROBBERY,07/25/2019 12:00:00 AM,18:50,ROBBERY,4,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19038344,NARCOTICS,07/14/2019 12:00:00 AM,19:29,DRUG VIOLATION,0,"TELEGRAPH AV & PRINCE ST
Berkeley, CA
(37.853881, -122.259953)",TELEGRAPH AV & PRINCE ST,37.853881,-122.259953
19039234,MISSING ADULT,07/18/2019 12:00:00 AM,15:30,MISSING PERSON,4,"1700 SHATTUCK AV
Berkeley, CA
(37.876307, -122.268923)",1700 SHATTUCK AV,37.876307,-122.268923
19091474,THEFT FELONY (OVER $950),07/15/2019 12:00:00 AM,22:00,LARCENY,1,"1300 ROSE ST
Berkeley, CA
(37.876897, -122.28868)",1300 ROSE ST,37.876897,-122.28868
19044297,VEHICLE STOLEN,08/03/2019 12:00:00 AM,17:00,MOTOR VEHICLE THEFT,6,"100 TAMALPAIS RD
Berkeley, CA
(37.885312, -122.259577)",100 TAMALPAIS RD,37.885312,-122.259577
19091635,THEFT FELONY (OVER $950),08/13/2019 12:00:00 AM,00:00,LARCENY,2,"1300 FRANCISCO ST
Berkeley, CA
(37.873393, -122.286956)",1300 FRANCISCO ST,37.873393,-122.286956
19037193,VANDALISM,07/05/2019 12:00:00 AM,12:00,VANDALISM,5,"1600 SACRAMENTO ST
Berkeley, CA
(37.876384, -122.282714)",1600 SACRAMENTO ST,37.876384,-122.28271399999998
19036330,THEFT MISD. (UNDER $950),07/04/2019 12:00:00 AM,14:15,LARCENY,4,"2500 SAN PABLO AV
Berkeley, CA
(37.861078, -122.289632)",2500 SAN PABLO AV,37.861078000000006,-122.289632
19040676,BURGLARY RESIDENTIAL,07/25/2019 12:00:00 AM,00:00,BURGLARY - RESIDENTIAL,4,"1700 SHATTUCK AV
Berkeley, CA
(37.876307, -122.268923)",1700 SHATTUCK AV,37.876307,-122.268923
19038269,DISTURBANCE,07/14/2019 12:00:00 AM,08:27,DISORDERLY CONDUCT,0,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,37.873687,-122.268616
19091807,BURGLARY RESIDENTIAL,08/29/2019 12:00:00 AM,21:45,BURGLARY - RESIDENTIAL,4,"2800 WOOLSEY ST
Berkeley, CA
(37.854102, -122.251059)",2800 WOOLSEY ST,37.85410200000001,-122.251059
19091631,BURGLARY RESIDENTIAL,08/12/2019 12:00:00 AM,10:00,BURGLARY - RESIDENTIAL,1,"1800 SPRUCE ST
Berkeley, CA
(37.875053, -122.26548)",1800 SPRUCE ST,37.875053,-122.26548
19091528,BURGLARY AUTO,07/31/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,3,"1400 UNIVERSITY AV
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AV,37.870054,-122.284263
19040566,THEFT FELONY (OVER $950),07/20/2019 12:00:00 AM,00:01,LARCENY,6,"1600 BONITA AV
Berkeley, CA
(37.877983, -122.272558)",1600 BONITA AV,37.877983,-122.272558
19043442,DISTURBANCE,08/07/2019 12:00:00 AM,13:35,DISORDERLY CONDUCT,3,"1500 UNIVERSITY AV
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AV,37.870396,-122.281585
19091462,THEFT FELONY (OVER $950),07/20/2019 12:00:00 AM,03:40,LARCENY,6,"2400 MILVIA ST
Berkeley, CA
(37.865466, -122.27005)",2400 MILVIA ST,37.865466,-122.27005
19041010,IDENTITY THEFT,07/21/2019 12:00:00 AM,00:00,FRAUD,0,"1600 UNIVERSITY AV
Berkeley, CA
(37.870652, -122.27958)",1600 UNIVERSITY AV,37.870652,-122.27958
19036843,BURGLARY COMMERCIAL,07/07/2019 12:00:00 AM,04:00,BURGLARY - COMMERCIAL,0,"2000 ALLSTON WY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WY,37.869105,-122.270064
19091646,BURGLARY AUTO,07/22/2019 12:00:00 AM,11:00,BURGLARY - VEHICLE,1,"1900 4TH ST
Berkeley, CA
(37.86825, -122.300093)",1900 4TH ST,37.86825,-122.300093
19047128,ASSAULT/BATTERY FEL.,08/23/2019 12:00:00 AM,22:25,ASSAULT,5,"2100 GRANT ST
Berkeley, CA
(37.870243, -122.275149)",2100 GRANT ST,37.870243,-122.275149
19091587,BURGLARY AUTO,07/13/2019 12:00:00 AM,19:00,BURGLARY - VEHICLE,6,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,37.867513,-122.26127
19091372,BURGLARY AUTO,07/10/2019 12:00:00 AM,22:00,BURGLARY - VEHICLE,3,"2800 TELEGRAPH AV
Berkeley, CA
(37.859309, -122.259291)",2800 TELEGRAPH AV,37.859309,-122.259291
19047009,THEFT MISD. (UNDER $950),08/23/2019 12:00:00 AM,15:30,LARCENY,5,"3000 TELEGRAPH AVE
Berkeley, CA
(37.855435, -122.259841)",3000 TELEGRAPH AVE,37.855435,-122.259841
19045886,THEFT MISD. (UNDER $950),08/18/2019 12:00:00 AM,17:05,LARCENY,0,"1800 UNIVERSITY AV
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AV,37.871246,-122.274991
19044434,MISSING ADULT,08/12/2019 12:00:00 AM,02:30,MISSING PERSON,1,"1500 CALIFORNIA ST
Berkeley, CA
(37.878114, -122.280634)",1500 CALIFORNIA ST,37.878114,-122.280634
19039135,THEFT FROM AUTO,07/17/2019 12:00:00 AM,20:00,LARCENY - FROM VEHICLE,3,"1100 ARCH ST
Berkeley, CA
(37.888792, -122.266538)",1100 ARCH ST,37.888792,-122.26653799999998
19046792,SEXUAL ASSAULT MISD.,08/22/2019 12:00:00 AM,16:13,SEX CRIME,4,"1600 SHATTUCK AVE
Berkeley, CA
(37.878113, -122.269114)",1600 SHATTUCK AVE,37.878113,-122.269114
19045288,BURGLARY AUTO,08/15/2019 12:00:00 AM,17:15,BURGLARY - VEHICLE,4,"1600 SHATTUCK AV
Berkeley, CA
(37.878113, -122.269114)",1600 SHATTUCK AV,37.878113,-122.269114
19091477,THEFT MISD. (UNDER $950),07/19/2019 12:00:00 AM,22:00,LARCENY,5,"WARD STREET & TELEGRAPH AV
Berkeley, CA
(37.860456, -122.259132)",WARD STREET & TELEGRAPH AV,37.860456,-122.259132
19091581,BURGLARY AUTO,08/04/2019 12:00:00 AM,21:00,BURGLARY - VEHICLE,0,"1900 ESSEX ST
Berkeley, CA
(37.85344, -122.269182)",1900 ESSEX ST,37.85344,-122.269182
19039826,BURGLARY RESIDENTIAL,07/21/2019 12:00:00 AM,12:38,BURGLARY - RESIDENTIAL,0,"1600 OXFORD ST
Berkeley, CA
(37.878552, -122.266844)",1600 OXFORD ST,37.878552,-122.266844
19047850,THEFT FROM AUTO,08/23/2019 12:00:00 AM,00:00,LARCENY - FROM VEHICLE,5,"3000 HILLEGASS AV
Berkeley, CA
(37.855651, -122.255006)",3000 HILLEGASS AV,37.855651,-122.255006
19091328,THEFT FELONY (OVER $950),07/06/2019 12:00:00 AM,23:40,LARCENY,6,"2300 MCKINLEY AV
Berkeley, CA
(37.866842, -122.27366)",2300 MCKINLEY AV,37.866842,-122.27366
19047905,BURGLARY COMMERCIAL,08/11/2019 12:00:00 AM,20:00,BURGLARY - COMMERCIAL,0,"2000 ALLSTON WY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WY,37.869105,-122.270064
19043060,ALCOHOL OFFENSE,08/05/2019 12:00:00 AM,23:24,LIQUOR LAW VIOLATION,1,"MARTIN LUTHER KING JR WY & ALLSTON WY
Berkeley, CA
(37.868785, -122.272701)",MARTIN LUTHER KING JR WY & ALLSTON WY,37.868785,-122.272701
19038080,ROBBERY,07/13/2019 12:00:00 AM,11:20,ROBBERY,6,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,37.873687,-122.268616
19044986,ASSAULT/BATTERY FEL.,08/14/2019 12:00:00 AM,11:40,ASSAULT,3,"2501 DWIGHT
Berkeley, CA
(37.865134, -122.258331)",2501 DWIGHT,37.86513400000001,-122.258331
19046055,THEFT MISD. (UNDER $950),08/18/2019 12:00:00 AM,08:00,LARCENY,0,"2600 SACRAMENTO ST
Berkeley, CA
(37.860334, -122.280567)",2600 SACRAMENTO ST,37.860334,-122.280567
19041226,FRAUD/FORGERY,07/28/2019 12:00:00 AM,14:00,FRAUD,0,"2300 SHATTUCK AV
Berkeley, CA
(37.867157, -122.2678)",2300 SHATTUCK AV,37.867157,-122.2678
19043768,FRAUD/FORGERY,08/08/2019 12:00:00 AM,17:00,FRAUD,4,"Berkeley, CA
(37.869058, -122.270455)",nan,37.869058,-122.270455
19048138,THEFT FROM AUTO,08/27/2019 12:00:00 AM,21:00,LARCENY - FROM VEHICLE,2,"2000 WARD ST
Berkeley, CA
(37.859216, -122.26855)",2000 WARD ST,37.859216,-122.26855
19091334,BURGLARY AUTO,07/07/2019 12:00:00 AM,22:05,BURGLARY - VEHICLE,0,"300 PARNASSUS RD
Berkeley, CA",300 PARNASSUS RD,,
19036139,THEFT MISD. (UNDER $950),07/03/2019 12:00:00 AM,11:20,LARCENY,3,"1800 UNIVERSITY AV
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AV,37.871246,-122.274991
19091583,BURGLARY AUTO,08/04/2019 12:00:00 AM,21:30,BURGLARY - VEHICLE,0,"1800 CURTIS ST
Berkeley, CA
(37.872104, -122.289812)",1800 CURTIS ST,37.872104,-122.289812
19039481,DISTURBANCE,07/19/2019 12:00:00 AM,23:16,DISORDERLY CONDUCT,5,"1400 TENTH ST
Berkeley, CA
(37.878372, -122.296373)",1400 TENTH ST,37.878372,-122.296373
19048883,NARCOTICS,08/31/2019 12:00:00 AM,15:17,DRUG VIOLATION,6,"1900 CHANNING WY
Berkeley, CA
(37.865205, -122.272027)",1900 CHANNING WY,37.865205,-122.272027
19091565,BURGLARY AUTO,08/03/2019 12:00:00 AM,21:45,BURGLARY - VEHICLE,6,"CENTER ST
Berkeley, CA",CENTER ST,,
